"cell","left","top","right","bottom","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd"
366,-1.65675304452e7,6.6577698635e6,-1.63675304452e7,6.4577698635e6,0.006420545746388443,0.006420545746388443,1,2.0,2.0,NaN
367,-1.65675304452e7,6.8577698635e6,-1.63675304452e7,6.6577698635e6,0.011524157909294851,0.010954616588419406,7,2.857142857142857,2.0,1.2149857925879117
438,-1.63675304452e7,6.2577698635e6,-1.61675304452e7,6.0577698635e6,0.0015723270440251573,0.0015723270440251573,1,2.0,2.0,NaN
440,-1.63675304452e7,6.6577698635e6,-1.61675304452e7,6.4577698635e6,0.002304147465437788,0.0007680491551459293,4,2.0,2.0,0.0
441,-1.63675304452e7,6.8577698635e6,-1.61675304452e7,6.6577698635e6,0.003595995377562088,0.0020671834625322996,27,4.0,3.0,2.401922307076307
442,-1.63675304452e7,7.0577698635e6,-1.61675304452e7,6.8577698635e6,0.003456383204374504,0.001534920320790101,8,3.75,3.0,1.9820624179302297
512,-1.61675304452e7,6.2577698635e6,-1.59675304452e7,6.0577698635e6,0.0,0.0,1,3.0,3.0,NaN
513,-1.61675304452e7,6.4577698635e6,-1.59675304452e7,6.2577698635e6,0.14792893592232492,0.14792893592232492,2,3.5,3.5,0.7071067811865476
514,-1.61675304452e7,6.6577698635e6,-1.59675304452e7,6.4577698635e6,0.00123750588888,0.0015503875968992248,5,2.4,2.0,0.8944271909999159
515,-1.61675304452e7,6.8577698635e6,-1.59675304452e7,6.6577698635e6,0.002791113803284957,0.0016744036918047295,16,4.0,3.5,1.7126976771553504
516,-1.61675304452e7,7.0577698635e6,-1.59675304452e7,6.8577698635e6,0.002492576468193929,0.0018761816752297978,19,3.736842105263158,4.0,2.02325659555628
517,-1.61675304452e7,7.2577698635e6,-1.59675304452e7,7.0577698635e6,0.0007734319943622269,0.0,4,2.75,2.0,1.5
585,-1.59675304452e7,6.0577698635e6,-1.57675304452e7,5.8577698635e6,0.0032679738562091504,0.0032679738562091504,1,2.0,2.0,NaN
588,-1.59675304452e7,6.6577698635e6,-1.57675304452e7,6.4577698635e6,0.002798081727262514,0.003084129928187568,10,2.3,2.0,0.6749485577105528
589,-1.59675304452e7,6.8577698635e6,-1.57675304452e7,6.6577698635e6,0.018433179723502304,0.018433179723502304,1,2.0,2.0,NaN
590,-1.59675304452e7,7.0577698635e6,-1.57675304452e7,6.8577698635e6,0.00394892117905937,0.0017022870946847225,18,2.5555555555555554,2.0,0.9217771979249535
591,-1.59675304452e7,7.2577698635e6,-1.57675304452e7,7.0577698635e6,0.0005120327700972862,0.0,3,2.6666666666666665,2.0,1.1547005383792515
660,-1.57675304452e7,6.2577698635e6,-1.55675304452e7,6.0577698635e6,0.01585730934632577,0.01585730934632577,1,4.0,4.0,NaN
661,-1.57675304452e7,6.4577698635e6,-1.55675304452e7,6.2577698635e6,0.0015360983102918587,0.0015360983102918587,1,2.0,2.0,NaN
662,-1.57675304452e7,6.6577698635e6,-1.55675304452e7,6.4577698635e6,0.22756630861751312,0.22756630861751312,2,2.0,2.0,0.0
664,-1.57675304452e7,7.0577698635e6,-1.55675304452e7,6.8577698635e6,0.0021963824289405686,0.0021963824289405686,2,3.0,3.0,1.4142135623730951
690,-1.55675304452e7,-2.5422301365e6,-1.53675304452e7,-2.7422301365e6,0.029159265979882932,0.004629629629629629,5,2.2,2.0,0.44721359549995787
703,-1.55675304452e7,57769.86349999998,-1.53675304452e7,-142230.13650000002,0.0011482996701701333,0.0011482996701701333,1,8.0,8.0,NaN
733,-1.55675304452e7,6.0577698635e6,-1.53675304452e7,5.8577698635e6,0.04355691149117634,0.0,4,4.0,4.0,1.1547005383792515
734,-1.55675304452e7,6.2577698635e6,-1.53675304452e7,6.0577698635e6,0.0,0.0,1,2.0,2.0,NaN
738,-1.55675304452e7,7.0577698635e6,-1.53675304452e7,6.8577698635e6,0.002035824490103108,0.000970873786407767,4,2.25,2.0,0.5
790,-1.53675304452e7,2.6577698635e6,-1.51675304452e7,2.4577698635e6,0.06605222734254992,0.06605222734254992,1,2.0,2.0,NaN
791,-1.53675304452e7,2.8577698635e6,-1.51675304452e7,2.6577698635e6,0.005365442132560436,0.004846526655896607,3,2.6666666666666665,2.0,1.1547005383792515
808,-1.53675304452e7,6.2577698635e6,-1.51675304452e7,6.0577698635e6,0.0031077606458040515,0.0031077606458040515,2,8.5,8.5,0.7071067811865476
809,-1.53675304452e7,6.4577698635e6,-1.51675304452e7,6.2577698635e6,0.0020393713876793664,0.0020393713876793664,1,6.0,6.0,NaN
812,-1.53675304452e7,7.0577698635e6,-1.51675304452e7,6.8577698635e6,0.0007751937984496124,0.0007751937984496124,2,2.5,2.5,0.7071067811865476
863,-1.51675304452e7,2.4577698635e6,-1.49675304452e7,2.2577698635e6,0.003189792663476874,0.0,3,2.6666666666666665,2.0,1.1547005383792515
864,-1.51675304452e7,2.6577698635e6,-1.49675304452e7,2.4577698635e6,0.00666680504755407,0.003282451314598295,14,3.7142857142857144,3.0,2.1636355241395626
882,-1.51675304452e7,6.2577698635e6,-1.49675304452e7,6.0577698635e6,0.008426943096531208,0.002048131080389145,18,2.888888888888889,3.0,1.0226199851298272
886,-1.51675304452e7,7.0577698635e6,-1.49675304452e7,6.8577698635e6,0.007208096086687493,0.007208096086687493,2,4.0,4.0,1.4142135623730951
960,-1.49675304452e7,7.0577698635e6,-1.47675304452e7,6.8577698635e6,0.003995501863478089,0.0015345276576228485,17,3.823529411764706,3.0,2.242635004789206
1030,-1.47675304452e7,6.2577698635e6,-1.45675304452e7,6.0577698635e6,0.003584229390681004,0.003584229390681004,2,2.5,2.5,0.7071067811865476
1031,-1.47675304452e7,6.4577698635e6,-1.45675304452e7,6.2577698635e6,0.004232828442416772,0.0014306097728794083,6,3.1666666666666665,2.0,2.401388487243717
1032,-1.47675304452e7,6.6577698635e6,-1.45675304452e7,6.4577698635e6,0.0028522376258680628,0.0028522376258680628,1,8.0,8.0,NaN
1034,-1.47675304452e7,7.0577698635e6,-1.45675304452e7,6.8577698635e6,0.005047338496152262,0.002358903638750517,21,3.7142857142857144,3.0,2.610418685629896
1062,-1.45675304452e7,-2.1422301365e6,-1.43675304452e7,-2.3422301365e6,0.01831067798440808,0.0041239402048219445,301,3.6777408637873754,3.0,3.300374152419376
1063,-1.45675304452e7,-1.9422301365e6,-1.43675304452e7,-2.1422301365e6,0.008089846926298066,0.0050682517296527195,10,4.2,2.0,3.1902629637347735
1067,-1.45675304452e7,-1.1422301365e6,-1.43675304452e7,-1.3422301365e6,0.003300501123207189,0.0034905823397269747,4,5.75,5.5,2.5
1105,-1.45675304452e7,6.4577698635e6,-1.43675304452e7,6.2577698635e6,0.002634186674745639,0.002634186674745639,2,9.0,9.0,0.0
1106,-1.45675304452e7,6.6577698635e6,-1.43675304452e7,6.4577698635e6,0.0027348434387856014,0.002733653341410108,4,6.75,7.5,3.4034296427770228
1108,-1.45675304452e7,7.0577698635e6,-1.43675304452e7,6.8577698635e6,0.0034511816972260137,0.0028159839039514478,22,4.454545454545454,4.0,2.4246211825330324
1138,-1.43675304452e7,-1.7422301365e6,-1.41675304452e7,-1.9422301365e6,0.017883161164600682,0.003318425201767121,8,3.25,2.5,1.5811388300841898
1179,-1.43675304452e7,6.4577698635e6,-1.41675304452e7,6.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
1180,-1.43675304452e7,6.6577698635e6,-1.41675304452e7,6.4577698635e6,0.00036846720005874814,0.00036846720005874814,1,9.0,9.0,NaN
1182,-1.43675304452e7,7.0577698635e6,-1.41675304452e7,6.8577698635e6,0.0,0.0,1,2.0,2.0,NaN
1256,-1.41675304452e7,7.0577698635e6,-1.39675304452e7,6.8577698635e6,0.0056426376185894885,0.004629629629629629,3,2.0,2.0,0.0
1330,-1.39675304452e7,7.0577698635e6,-1.37675304452e7,6.8577698635e6,0.0005112474437627812,0.0005112474437627812,1,6.0,6.0,NaN
1437,-1.35675304452e7,-1.1422301365e6,-1.33675304452e7,-1.3422301365e6,0.004834786672656841,0.00408997955010225,3,2.6666666666666665,3.0,0.5773502691896258
1476,-1.35675304452e7,6.6577698635e6,-1.33675304452e7,6.4577698635e6,0.009898786729414352,0.009898786729414352,1,8.0,8.0,NaN
1548,-1.33675304452e7,6.2577698635e6,-1.31675304452e7,6.0577698635e6,0.004041707925430345,0.004041707925430345,1,9.0,9.0,NaN
1552,-1.33675304452e7,7.0577698635e6,-1.31675304452e7,6.8577698635e6,0.0,0.0,1,3.0,3.0,NaN
1622,-1.31675304452e7,6.2577698635e6,-1.29675304452e7,6.0577698635e6,0.003386524402794277,0.0023515579071134627,9,4.333333333333333,4.0,2.345207879911715
1623,-1.31675304452e7,6.4577698635e6,-1.29675304452e7,6.2577698635e6,0.003117472178951155,0.003117472178951155,2,5.0,5.0,4.242640687119285
1696,-1.29675304452e7,6.2577698635e6,-1.27675304452e7,6.0577698635e6,0.002032081201720237,0.002032081201720237,1,8.0,8.0,NaN
1768,-1.27675304452e7,5.8577698635e6,-1.25675304452e7,5.6577698635e6,0.01181961275151239,0.0,5,3.0,2.0,1.7320508075688772
1769,-1.27675304452e7,6.0577698635e6,-1.25675304452e7,5.8577698635e6,0.0029531271903454853,0.0003742001163467132,6,3.5,3.0,1.760681686165901
1770,-1.27675304452e7,6.2577698635e6,-1.25675304452e7,6.0577698635e6,0.0007186474769467865,0.0007186474769467865,1,9.0,9.0,NaN
1779,-1.25675304452e7,-6.7422301365e6,-1.23675304452e7,-6.9422301365e6,0.0015337423312883436,0.0015337423312883436,1,2.0,2.0,NaN
1841,-1.25675304452e7,5.6577698635e6,-1.23675304452e7,5.4577698635e6,0.022333541056416887,0.0024891680024043275,4,2.75,2.0,1.5
1842,-1.25675304452e7,5.8577698635e6,-1.23675304452e7,5.6577698635e6,0.015223219765454267,0.0023272375507981877,14,2.5714285714285716,2.0,0.9376144618769908
1915,-1.23675304452e7,5.6577698635e6,-1.21675304452e7,5.4577698635e6,0.020327939798327855,0.002545010166335825,40,4.25,4.0,1.8776690404970269
1916,-1.23675304452e7,5.8577698635e6,-1.21675304452e7,5.6577698635e6,0.0029874403199734775,0.002105263157894737,11,4.181818181818182,3.0,3.0925129528647677
1985,-1.21675304452e7,4.8577698635e6,-1.19675304452e7,4.6577698635e6,0.002741047079006567,0.0021542738155480258,4,8.25,6.0,7.41057802513857
1986,-1.21675304452e7,5.0577698635e6,-1.19675304452e7,4.8577698635e6,0.003640572864824099,0.0021472392638036816,3,3.6666666666666665,4.0,1.5275252316519468
1987,-1.21675304452e7,5.2577698635e6,-1.19675304452e7,5.0577698635e6,0.01127821667684029,0.001797911813486851,22,3.409090909090909,2.0,2.557139229483025
1988,-1.21675304452e7,5.4577698635e6,-1.19675304452e7,5.2577698635e6,0.012752955127811641,0.0014898248706703004,27,3.4444444444444446,3.0,1.339728254114167
1989,-1.21675304452e7,5.6577698635e6,-1.19675304452e7,5.4577698635e6,0.006719427152203761,0.0012519561815336464,53,4.264150943396227,5.0,1.3888421214509592
2057,-1.19675304452e7,4.4577698635e6,-1.17675304452e7,4.2577698635e6,0.0037756844791148846,0.003610766861450573,6,3.0,2.0,2.0
2058,-1.19675304452e7,4.6577698635e6,-1.17675304452e7,4.4577698635e6,0.0012560390084986326,0.0,16,2.625,2.0,1.2041594578792296
2059,-1.19675304452e7,4.8577698635e6,-1.17675304452e7,4.6577698635e6,0.0,0.0,2,4.0,4.0,0.0
2060,-1.19675304452e7,5.0577698635e6,-1.17675304452e7,4.8577698635e6,0.0013938841073451288,0.0009506482794108132,4,8.5,8.5,5.32290647422377
2061,-1.19675304452e7,5.2577698635e6,-1.17675304452e7,5.0577698635e6,0.0011722321561043582,0.001197836592795535,6,16.833333333333332,17.0,11.906580813426945
2062,-1.19675304452e7,5.4577698635e6,-1.17675304452e7,5.2577698635e6,0.0020855996538501277,0.001538465179799242,46,3.5,3.0,2.465314944946746
2063,-1.19675304452e7,5.6577698635e6,-1.17675304452e7,5.4577698635e6,0.014583514423025598,0.0015337423312883436,49,3.2244897959183674,3.0,1.5714285714285712
2130,-1.17675304452e7,4.2577698635e6,-1.15675304452e7,4.0577698635e6,0.002039467463658572,0.0013872090425018442,29,7.758620689655173,4.0,9.883807726398453
2131,-1.17675304452e7,4.4577698635e6,-1.15675304452e7,4.2577698635e6,0.001902104193269868,0.0015785594773324836,18,5.222222222222222,4.0,3.2277392480798026
2132,-1.17675304452e7,4.6577698635e6,-1.15675304452e7,4.4577698635e6,0.002249488752556238,0.002249488752556238,2,4.0,4.0,1.4142135623730951
2134,-1.17675304452e7,5.0577698635e6,-1.15675304452e7,4.8577698635e6,0.0005112474437627812,0.0,3,3.6666666666666665,4.0,1.5275252316519465
2135,-1.17675304452e7,5.2577698635e6,-1.15675304452e7,5.0577698635e6,0.0021017096059837443,0.0018897896581945663,4,3.75,2.5,2.8722813232690143
2136,-1.17675304452e7,5.4577698635e6,-1.15675304452e7,5.2577698635e6,0.0043738621248347095,0.0033716375080416064,4,6.5,7.0,1.9148542155126762
2203,-1.15675304452e7,4.0577698635e6,-1.13675304452e7,3.8577698635e6,0.017331020796902196,0.002667562263017181,12,4.25,3.0,3.360871099202489
2204,-1.15675304452e7,4.2577698635e6,-1.13675304452e7,4.0577698635e6,0.0030775849112516665,0.0015581923505569196,57,20.105263157894736,11.0,18.66211231587211
2209,-1.15675304452e7,5.2577698635e6,-1.13675304452e7,5.0577698635e6,0.005609986875438757,0.0015337423312883436,3,2.0,2.0,0.0
2210,-1.15675304452e7,5.4577698635e6,-1.13675304452e7,5.2577698635e6,0.0352760736196319,0.0352760736196319,1,2.0,2.0,NaN
2277,-1.13675304452e7,4.0577698635e6,-1.11675304452e7,3.8577698635e6,0.017583394088306455,0.000895273836419724,18,2.6666666666666665,2.0,1.2366938848016846
2279,-1.13675304452e7,4.4577698635e6,-1.11675304452e7,4.2577698635e6,0.0026542330426841806,0.0026542330426841806,1,9.0,9.0,NaN
2281,-1.13675304452e7,4.8577698635e6,-1.11675304452e7,4.6577698635e6,0.0,0.0,1,2.0,2.0,NaN
2282,-1.13675304452e7,5.0577698635e6,-1.11675304452e7,4.8577698635e6,0.0021702453987730063,0.0021702453987730063,1,5.0,5.0,NaN
2284,-1.13675304452e7,5.4577698635e6,-1.11675304452e7,5.2577698635e6,0.004992232340576439,0.0033568041225663864,16,2.875,2.0,2.3057898140695015
2285,-1.13675304452e7,5.6577698635e6,-1.11675304452e7,5.4577698635e6,0.002691486386733668,0.002691486386733668,1,8.0,8.0,NaN
2286,-1.13675304452e7,5.8577698635e6,-1.11675304452e7,5.6577698635e6,0.002890869669959046,0.002890869669959046,1,7.0,7.0,NaN
2349,-1.11675304452e7,3.6577698635e6,-1.09675304452e7,3.4577698635e6,0.016923076923076923,0.016923076923076923,1,2.0,2.0,NaN
2351,-1.11675304452e7,4.0577698635e6,-1.09675304452e7,3.8577698635e6,0.0,0.0,1,2.0,2.0,NaN
2357,-1.11675304452e7,5.2577698635e6,-1.09675304452e7,5.0577698635e6,0.002666622278011557,0.002666622278011557,2,9.0,9.0,7.0710678118654755
2358,-1.11675304452e7,5.4577698635e6,-1.09675304452e7,5.2577698635e6,0.003787625924223955,0.0024193548387096775,4,7.75,4.5,8.261355820929152
2392,-1.09675304452e7,-2.5422301365e6,-1.07675304452e7,-2.7422301365e6,0.006912514178450499,0.006912514178450499,1,4.0,4.0,NaN
2422,-1.09675304452e7,3.4577698635e6,-1.07675304452e7,3.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
2428,-1.09675304452e7,4.6577698635e6,-1.07675304452e7,4.4577698635e6,0.01196319018404908,0.01196319018404908,1,5.0,5.0,NaN
2430,-1.09675304452e7,5.0577698635e6,-1.07675304452e7,4.8577698635e6,0.009143717930631935,0.009143717930631935,1,9.0,9.0,NaN
2431,-1.09675304452e7,5.2577698635e6,-1.07675304452e7,5.0577698635e6,0.0016648470321241446,0.0016648470321241446,1,12.0,12.0,NaN
2432,-1.09675304452e7,5.4577698635e6,-1.07675304452e7,5.2577698635e6,0.002688172043010753,0.002688172043010753,2,2.5,2.5,0.7071067811865476
2491,-1.07675304452e7,2.4577698635e6,-1.05675304452e7,2.2577698635e6,0.0012347108075780376,0.0012347108075780376,1,5.0,5.0,NaN
2493,-1.07675304452e7,2.8577698635e6,-1.05675304452e7,2.6577698635e6,0.015931978659146157,0.015931978659146157,2,2.0,2.0,0.0
2494,-1.07675304452e7,3.0577698635e6,-1.05675304452e7,2.8577698635e6,0.006843932406304594,0.0015337423312883436,7,2.7142857142857144,2.0,1.2535663410560174
2495,-1.07675304452e7,3.2577698635e6,-1.05675304452e7,3.0577698635e6,0.003067484662576687,0.003067484662576687,2,3.0,3.0,1.4142135623730951
2496,-1.07675304452e7,3.4577698635e6,-1.05675304452e7,3.2577698635e6,0.0,0.0,1,2.0,2.0,NaN
2504,-1.07675304452e7,5.0577698635e6,-1.05675304452e7,4.8577698635e6,0.008807988255096481,0.008807988255096481,1,9.0,9.0,NaN
2505,-1.07675304452e7,5.2577698635e6,-1.05675304452e7,5.0577698635e6,0.0,0.0,1,2.0,2.0,NaN
2537,-1.05675304452e7,-3.1422301365e6,-1.03675304452e7,-3.3422301365e6,0.0010224948875255625,0.0010224948875255625,2,2.5,2.5,0.7071067811865476
2560,-1.05675304452e7,1.4577698635e6,-1.03675304452e7,1.2577698635e6,0.0009969809125253781,0.0010791066146883918,7,3.7142857142857144,3.0,1.799470821684875
2568,-1.05675304452e7,3.0577698635e6,-1.03675304452e7,2.8577698635e6,0.0030864197530864196,0.0030864197530864196,1,2.0,2.0,NaN
2644,-1.03675304452e7,3.4577698635e6,-1.01675304452e7,3.2577698635e6,0.0035787321063394683,0.0035787321063394683,1,4.0,4.0,NaN
2651,-1.03675304452e7,4.8577698635e6,-1.01675304452e7,4.6577698635e6,0.0017284752471519575,0.0017284752471519575,1,12.0,12.0,NaN
2717,-1.01675304452e7,3.2577698635e6,-9.9675304452e6,3.0577698635e6,0.006134969325153374,0.006134969325153374,1,2.0,2.0,NaN
2719,-1.01675304452e7,3.6577698635e6,-9.9675304452e6,3.4577698635e6,0.005112474437627812,0.005112474437627812,2,2.5,2.5,0.7071067811865476
2721,-1.01675304452e7,4.0577698635e6,-9.9675304452e6,3.8577698635e6,0.0015337423312883436,0.0015337423312883436,1,2.0,2.0,NaN
2800,-9.9675304452e6,5.0577698635e6,-9.7675304452e6,4.8577698635e6,0.0,0.0,1,5.0,5.0,NaN
2801,-9.9675304452e6,5.2577698635e6,-9.7675304452e6,5.0577698635e6,0.0018404907975460125,0.0018404907975460125,1,5.0,5.0,NaN
2863,-9.7675304452e6,2.8577698635e6,-9.5675304452e6,2.6577698635e6,0.0015337423312883436,0.0015337423312883436,1,3.0,3.0,NaN
2864,-9.7675304452e6,3.0577698635e6,-9.5675304452e6,2.8577698635e6,0.0,0.0,1,5.0,5.0,NaN
2865,-9.7675304452e6,3.2577698635e6,-9.5675304452e6,3.0577698635e6,0.08384458077709611,0.08384458077709611,1,3.0,3.0,NaN
2867,-9.7675304452e6,3.6577698635e6,-9.5675304452e6,3.4577698635e6,0.031058282208588958,0.031058282208588958,2,3.0,3.0,1.4142135623730951
2871,-9.7675304452e6,4.4577698635e6,-9.5675304452e6,4.2577698635e6,0.005112474437627812,0.005112474437627812,1,3.0,3.0,NaN
2874,-9.7675304452e6,5.0577698635e6,-9.5675304452e6,4.8577698635e6,0.008282208588957056,0.008282208588957056,1,5.0,5.0,NaN
2934,-9.5675304452e6,2.2577698635e6,-9.3675304452e6,2.0577698635e6,0.007352941176470588,0.007352941176470588,1,2.0,2.0,NaN
2937,-9.5675304452e6,2.8577698635e6,-9.3675304452e6,2.6577698635e6,0.025679178688254936,0.018077108143871045,6,4.333333333333333,4.5,1.2110601416389966
2938,-9.5675304452e6,3.0577698635e6,-9.3675304452e6,2.8577698635e6,0.0,0.0,2,2.5,2.5,0.7071067811865476
2942,-9.5675304452e6,3.8577698635e6,-9.3675304452e6,3.6577698635e6,0.022494887525562373,0.022494887525562373,1,3.0,3.0,NaN
2945,-9.5675304452e6,4.4577698635e6,-9.3675304452e6,4.2577698635e6,0.0006134969325153375,0.0006134969325153375,2,4.0,4.0,1.4142135623730951
2948,-9.5675304452e6,5.0577698635e6,-9.3675304452e6,4.8577698635e6,0.019025360555476035,0.004252402203340554,11,2.6363636363636362,3.0,0.6741998624632421
3009,-9.3675304452e6,2.4577698635e6,-9.1675304452e6,2.2577698635e6,0.012664870180983289,0.009449061565957553,5,4.6,3.0,3.0495901363953815
3016,-9.3675304452e6,3.8577698635e6,-9.1675304452e6,3.6577698635e6,0.0,0.0,1,2.0,2.0,NaN
3017,-9.3675304452e6,4.0577698635e6,-9.1675304452e6,3.8577698635e6,0.0016863406408094434,0.0016863406408094434,1,2.0,2.0,NaN
3020,-9.3675304452e6,4.6577698635e6,-9.1675304452e6,4.4577698635e6,0.0015337423312883436,0.0015337423312883436,1,2.0,2.0,NaN
3023,-9.3675304452e6,5.2577698635e6,-9.1675304452e6,5.0577698635e6,0.003067484662576687,0.003067484662576687,1,2.0,2.0,NaN
3026,-9.3675304452e6,5.8577698635e6,-9.1675304452e6,5.6577698635e6,0.001278118609406953,0.001278118609406953,2,4.0,4.0,0.0
3033,-9.3675304452e6,7.2577698635e6,-9.1675304452e6,7.0577698635e6,0.003182033921233206,0.003182033921233206,1,24.0,24.0,NaN
3091,-9.1675304452e6,4.0577698635e6,-8.9675304452e6,3.8577698635e6,0.015337423312883436,0.015337423312883436,1,2.0,2.0,NaN
3092,-9.1675304452e6,4.2577698635e6,-8.9675304452e6,4.0577698635e6,0.002044989775051125,0.002044989775051125,1,3.0,3.0,NaN
3095,-9.1675304452e6,4.8577698635e6,-8.9675304452e6,4.6577698635e6,0.0,0.0,1,2.0,2.0,NaN
3099,-9.1675304452e6,5.6577698635e6,-8.9675304452e6,5.4577698635e6,0.0030187085017919953,0.0030187085017919953,1,4.0,4.0,NaN
3103,-9.1675304452e6,6.4577698635e6,-8.9675304452e6,6.2577698635e6,0.006410185014959998,0.0029743730759262425,11,10.454545454545455,10.0,6.562981584061262
3145,-8.9675304452e6,57769.86349999998,-8.7675304452e6,-142230.13650000002,0.006997895441899702,0.002556237218813906,13,3.076923076923077,2.0,1.3821202589704018
3164,-8.9675304452e6,3.8577698635e6,-8.7675304452e6,3.6577698635e6,0.02152666352052855,0.02152666352052855,2,2.0,2.0,0.0
3165,-8.9675304452e6,4.0577698635e6,-8.7675304452e6,3.8577698635e6,0.002044989775051125,0.002044989775051125,2,3.0,3.0,0.0
3166,-8.9675304452e6,4.2577698635e6,-8.7675304452e6,4.0577698635e6,0.03374233128834356,0.03374233128834356,1,2.0,2.0,NaN
3167,-8.9675304452e6,4.4577698635e6,-8.7675304452e6,4.2577698635e6,0.025486264914394607,0.020077116448713246,4,3.0,2.0,2.0
3168,-8.9675304452e6,4.6577698635e6,-8.7675304452e6,4.4577698635e6,0.029907975460122704,0.029907975460122704,1,4.0,4.0,NaN
3170,-8.9675304452e6,5.0577698635e6,-8.7675304452e6,4.8577698635e6,0.014671347851791545,0.014671347851791545,2,4.0,4.0,1.4142135623730951
3172,-8.9675304452e6,5.4577698635e6,-8.7675304452e6,5.2577698635e6,0.005261548187057431,0.002687831999080027,12,5.25,5.0,2.3011854652449344
3218,-8.7675304452e6,-142230.13650000002,-8.5675304452e6,-342230.1365,0.019304434639301437,0.018404907975460124,3,2.6666666666666665,2.0,1.1547005383792515
3219,-8.7675304452e6,57769.86349999998,-8.5675304452e6,-142230.13650000002,0.0017804134130811674,0.0015337423312883436,7,2.857142857142857,2.0,1.2149857925879117
3229,-8.7675304452e6,2.0577698635e6,-8.5675304452e6,1.8577698635e6,0.00630468067880338,0.00630468067880338,1,13.0,13.0,NaN
3230,-8.7675304452e6,2.2577698635e6,-8.5675304452e6,2.0577698635e6,0.010035486587272945,0.010035486587272945,1,3.0,3.0,NaN
3231,-8.7675304452e6,2.4577698635e6,-8.5675304452e6,2.2577698635e6,0.000771032482046892,0.000771032482046892,2,4.0,4.0,0.0
3232,-8.7675304452e6,2.6577698635e6,-8.5675304452e6,2.4577698635e6,0.004778303800827403,0.0015314007399428653,13,5.3076923076923075,5.0,2.868931722918695
3233,-8.7675304452e6,2.8577698635e6,-8.5675304452e6,2.6577698635e6,0.00408997955010225,0.00408997955010225,1,4.0,4.0,NaN
3237,-8.7675304452e6,3.6577698635e6,-8.5675304452e6,3.4577698635e6,0.002760736196319019,0.002760736196319019,1,5.0,5.0,NaN
3238,-8.7675304452e6,3.8577698635e6,-8.5675304452e6,3.6577698635e6,0.018643490115882753,0.003067484662576687,3,4.0,4.0,1.0
3240,-8.7675304452e6,4.2577698635e6,-8.5675304452e6,4.0577698635e6,0.013803680981595092,0.013803680981595092,1,2.0,2.0,NaN
3241,-8.7675304452e6,4.4577698635e6,-8.5675304452e6,4.2577698635e6,0.006134969325153374,0.006134969325153374,1,2.0,2.0,NaN
3242,-8.7675304452e6,4.6577698635e6,-8.5675304452e6,4.4577698635e6,0.0,0.0,1,3.0,3.0,NaN
3244,-8.7675304452e6,5.0577698635e6,-8.5675304452e6,4.8577698635e6,0.0,0.0,1,2.0,2.0,NaN
3246,-8.7675304452e6,5.4577698635e6,-8.5675304452e6,5.2577698635e6,0.0024252805615457393,0.002674614690772187,3,2.3333333333333335,2.0,0.5773502691896258
3247,-8.7675304452e6,5.6577698635e6,-8.5675304452e6,5.4577698635e6,0.0,0.0,1,3.0,3.0,NaN
3297,-8.5675304452e6,857769.8635,-8.3675304452e6,657769.8635,0.003343230582035371,0.0005136216578979025,4,2.5,2.5,0.5773502691896257
3302,-8.5675304452e6,1.8577698635e6,-8.3675304452e6,1.6577698635e6,0.0007633587786259542,0.0007633587786259542,2,2.0,2.0,0.0
3303,-8.5675304452e6,2.0577698635e6,-8.3675304452e6,1.8577698635e6,0.01572815803122458,0.006907730438306334,10,3.4,2.0,2.170509412813294
3304,-8.5675304452e6,2.2577698635e6,-8.3675304452e6,2.0577698635e6,0.009870523698934435,0.0030864197530864196,255,8.4,4.0,28.04335788132089
3305,-8.5675304452e6,2.4577698635e6,-8.3675304452e6,2.2577698635e6,0.008885533758571646,0.002317036310279362,110,6.245454545454545,4.0,6.752758680087191
3306,-8.5675304452e6,2.6577698635e6,-8.3675304452e6,2.4577698635e6,0.00697103797345516,0.0022989617694439517,23,4.6521739130434785,3.0,4.184481021933891
3307,-8.5675304452e6,2.8577698635e6,-8.3675304452e6,2.6577698635e6,0.027278940419526092,0.006406703095101888,8,3.0,2.5,1.3093073414159542
3311,-8.5675304452e6,3.6577698635e6,-8.3675304452e6,3.4577698635e6,0.01020153296180084,0.01020153296180084,1,3.0,3.0,NaN
3312,-8.5675304452e6,3.8577698635e6,-8.3675304452e6,3.6577698635e6,0.014199801120560813,0.004601226993865031,5,5.4,2.0,5.272570530585627
3313,-8.5675304452e6,4.0577698635e6,-8.3675304452e6,3.8577698635e6,0.005781743818553634,0.003067484662576687,6,3.1666666666666665,2.5,1.4719601443879746
3314,-8.5675304452e6,4.2577698635e6,-8.3675304452e6,4.0577698635e6,0.012331288343558282,0.013496932515337423,5,3.4,3.0,1.5165750888103102
3315,-8.5675304452e6,4.4577698635e6,-8.3675304452e6,4.2577698635e6,0.016887993538088737,0.016887993538088737,2,2.0,2.0,0.0
3316,-8.5675304452e6,4.6577698635e6,-8.3675304452e6,4.4577698635e6,0.002044989775051125,0.002044989775051125,1,4.0,4.0,NaN
3317,-8.5675304452e6,4.8577698635e6,-8.3675304452e6,4.6577698635e6,0.007668711656441718,0.007668711656441718,2,2.0,2.0,0.0
