"","cell","x","y","GD_mean","GD_median","nb_species","nb_indv_mean","nb_indv_median","nb_indv_sd","ISO3","Cell","cloMeanVal","cloMinVal","cloMaxVal","bathyVal","AP","HDI_2015","fshD","O2","SST","VEL","is_marine","SlopeAbsMin","SlopeAvgMin","SlopeAbsMax","SlopeAvgMax","SlopeRange","SlopeAvg","FlowAcc"
"311",6112,-867530.4452,1357769.8635,0,0,1,2,2,NA,"GIN","Land",NA,NA,NA,402.516213477453,TRUE,"0.414",0.264437284,4,26.42563753431,6.19458225354237,0,0,5.38805472138805,1628,393.139305972639,387.740907574241,58.5008341675008,4951.16866866867
"312",6127,-867530.4452,4357769.8635,0,0,1,2,2,NA,"PRT","Sea",0.3580171754797,0.185547709564558,0.740517175152102,-2075.80089644192,TRUE,"0.843",0.16111015,5,16.3106394971311,2.66616402955282,0,0,30.0061349693252,1234,521.680981595092,491.699386503068,193.930981595092,170.450920245399
"313",6128,-867530.4452,4557769.8635,0.00213343581918244,0.000442230220656571,5,3.4,3,2.07364413533277,"PRT","Land",1.24736013820955,0.776569925665439,2.44885314803023,-384.754200971791,TRUE,"0.843",0.16111015,5,14.8238597790879,2.69916402161668,0,0,13.45661522894,2291,382.124715406021,368.745762711864,106.886415380724,4337.19883632684
"314",6129,-867530.4452,4757769.8635,0.00104514937081399,0.00104514937081399,1,8,8,NA,"PRT","Sea",1.12653760242595,0.656610028242334,2.15847352603684,-547.304943613952,TRUE,"0.843",0.16111015,5,13.8267572498672,2.78619563498575,0,0,34.5827292782855,2119,935.935392373148,901.619287740309,302.144342893161,4979.41569492594
"315",6130,-867530.4452,4957769.8635,0.00335951176269158,0.00335951176269158,2,5,5,2.82842712474619,"ESP","Sea",1.2574213321209,0.558167999704679,2.6723119931221,-440.623317246634,TRUE,"0.884",0.150596557,5,12.971217007964,2.83822114788979,0,1,45.7289908876139,2092,944.798852514344,899.111711103611,358.406344920688,1383.180560243
"316",6197,-667530.4452,3557769.8635,0.0016260162601626,0.0016260162601626,2,2,2,0,"DZA","Land",NA,NA,NA,543.565835434762,TRUE,"0.745",0.034487863,5,21.7264669100618,3.97824126483214,0,0,10.283335571371,2626,404.551497247214,394.299449442729,93.1583187860884,2438.80985631798
"317",6202,-667530.4452,4557769.8635,0.0820552147239264,0.0820552147239264,2,2,2,0,"ESP","Land",NA,NA,NA,319.022819310716,TRUE,"0.884",0.150596557,5,14.3805282865455,2.52406093097672,0,0,19.0057291666667,2335,509.017447916667,490.028125,141.157291666667,5722.49361979167
"318",6203,-667530.4452,4757769.8635,0.00281141125383242,0.00156891094525419,3,5.33333333333333,5,1.52752523165195,"PRT","Land",NA,NA,NA,573.896447578934,TRUE,"0.843",0.16111015,5,13.5965224116391,2.61210938882083,0,0,30.1364967065138,2291,943.340326909002,913.303732617712,264.637594535253,8503.12234691388
"319",6204,-667530.4452,4957769.8635,0,0,1,2,2,NA,"ESP","Land",1.31430302605484,0.625848474376129,2.52927272247546,755.316352022262,TRUE,"0.884",0.150596557,5,12.959877166522,2.64988464794166,0,0,61.3857519788918,3014,1145.08957783641,1083.8926121372,464.54234828496,965.774274406332
"320",6273,-467530.4452,3957769.8635,0,0,1,2,2,NA,"MAR","Land",NA,NA,NA,1606.36027518144,TRUE,"0.647",0.185121577,5,18.4091796694072,2.40194291843422,0,2,56.0327441321356,2670,1194.67676035932,1138.9576934222,407.807012460156,587.85960591133
"321",6275,-467530.4452,4357769.8635,0,0,1,3,3,NA,"ESP","Land",0.744696850382437,0.383921260263507,1.58206692291057,-82.9348811555233,TRUE,"0.884",0.150596557,5.00075006299494,15.4338592220771,2.22739835347132,0,1,46.0062313060818,2593,1078.78813559322,1033.06979062812,358.799351944167,614.237288135593
"322",6276,-467530.4452,4557769.8635,0.00408997955010225,0.00204498977505112,3,2.66666666666667,3,0.577350269189626,"ESP","Land",NA,NA,NA,509.561257582632,TRUE,"0.884",0.150596557,5.00188070738648,14.3344978223221,2.32136331566742,0,0,24.2384226229083,2335,770.026722013231,745.883772214295,216.49760020755,4194.32429627708
"323",6277,-467530.4452,4757769.8635,0,0,1,3,3,NA,"ESP","Land",NA,NA,NA,828.013305253534,TRUE,"0.884",0.150596557,5.00205457210541,13.6193774329419,2.46053158153714,0,0,35.2466246624662,2291,861.766619519095,826.667995370966,262.800308602289,3738.92799279928
"324",6352,-267530.4452,4957769.8635,0,0,1,3,3,NA,"ESP","Land",0.994721643089019,0.389773195090982,2.35718556286133,641.30961641843,TRUE,"0.884",0.150596557,5.00184781288466,12.4818957595489,4.08858319012662,0,0,46.2743957027753,2774,1073.46956132498,1027.33512384363,387.440913160251,1017.1319009251
"325",6424,-67530.4452,4557769.8635,0.0107361963190184,0.0107361963190184,1,2,2,NA,"ESP","Land",0.43773839707616,0.221358650029963,0.803590716063222,169.293983668511,TRUE,"0.884",0.150596557,5.00161919631941,14.2609201708864,1.94347240598803,0,0,35.7282901554404,2060,857.643937823834,822.065284974093,262.945284974093,2108.17637305699
"326",6425,-67530.4452,4757769.8635,0.000619195046439628,0,5,2.8,3,0.447213595499958,"ESP","Land",0.576019232662825,0.29300000002751,1.01823076835045,758.0785306845,TRUE,"0.884",0.150596557,5.00154703349533,13.0259569637264,3.01403583558225,0,0,39.1442549622589,3381,821.991053955829,783.036203522505,285.547945205479,2555.61629857422
"327",6426,-67530.4452,4957769.8635,0.00153374233128834,0.00153374233128834,2,2.5,2.5,0.707106781186548,"ESP","Land",2.63554549217224,0.639090909199281,4.86554548957131,616.666417957836,TRUE,"0.884",0.150596557,5.00166353761524,12.1683805550545,4.86230305954049,0,0,54.8574990649545,3381,1338.41715496821,1283.74529360429,480.753023313801,1952.48323151727
"328",6429,-67530.4452,5557769.8635,0.0304305225024533,0.0304305225024533,1,5,5,NA,"FRA","Land",2.84682352736551,1.40050700432112,6.06040614359185,46.1926351579184,TRUE,"0.897",0.092355313,5.54424219652464,10.440002442498,17.4934856032683,0,0,11.8579040852575,623,269.502220248668,257.735790408526,96.2733126110124,410.702264653641
"329",6499,132469.5548,4757769.8635,0.00746115029824185,0.00746115029824185,1,3,3,NA,"ESP","Sea",0.4312738598135,0.200761411014434,0.826713692597828,-566.566363013028,TRUE,"0.884",0.150596557,5.00120929360152,12.9975603403056,2.93738031997876,0,0,49.5966822187662,3381,1112.54950751685,1063.37428719544,321.767236910316,12665.9688958009
"330",6500,132469.5548,4957769.8635,0.00230061349693252,0.00230061349693252,2,2,2,0,"ESP","Land",NA,NA,NA,819.057015463428,TRUE,"0.884",0.150596557,5.00147563194939,11.8166721990079,5.22795552802914,0,1,75.5465405674465,3226,1370.9156296665,1295.49888003982,579.65231458437,704.891488302638
"331",6574,332469.5548,4957769.8635,0.00207789836422034,0.00306748466257669,3,3,2,1.73205080756888,"FRA","Sea",0.62256359199336,0.29438154618639,1.21681297293625,-333.071609271732,TRUE,"0.897",0.092355313,5.0013084943152,11.4722066425311,4.91979717672541,0,0,37.7187758478081,2551,1029.9953129308,992.431486076647,355.591949269369,640.514750482492
"332",6575,332469.5548,5157769.8635,0.00766871165644172,0.00766871165644172,1,2,2,NA,"FRA","Land",NA,NA,NA,737.831279490586,TRUE,"0.897",0.092355313,5,10.6454635644135,7.90666471024542,0,0,44.9016412799622,2143,873.686149486362,829.106388003306,334.798323296729,556.947101192585
"333",6630,532469.5548,1357769.8635,0.0393215937746232,0.0393215937746232,2,7.5,7.5,6.36396103067893,"NGA","Land",NA,NA,NA,317.756281671187,TRUE,"0.527",0.198199916,4,26.9848157953815,6.16695072302638,0,0,7.63176787316781,2670,367.468740652109,359.614418187257,55.035447203111,353833.606939874
"334",6643,532469.5548,3957769.8635,0,0,1,3,3,NA,"DZA","Land",NA,NA,NA,184.925243575198,FALSE,"0.745",0.034487863,5,20.3007744329611,2.79359963675578,0,0,3.51553652810385,2455,176.987708879989,173.567601160061,32.3699765225798,15176.496202182
"335",6645,532469.5548,4357769.8635,0.00184049079754601,0.00184049079754601,1,6,6,NA,"DZA","Land",0.370155659346086,0.136900943580945,0.82463679054998,-218.103176655118,TRUE,"0.745",0.034487863,5,18.0529445897855,1.73349249176219,0,0,60.1248285322359,2564,1081.15477823503,1021.43347050754,397.503200731596,1108.56835848194
"336",6649,532469.5548,5157769.8635,0.00439910223049504,0.00204973820332137,4,3.5,3,1,"FRA","Land",NA,NA,NA,773.424542275566,TRUE,"0.897",0.092355313,5,10.1737112166705,6.69067237728697,0,0,76.8941773375211,4159,1911.28279777724,1835.03056293791,727.557622614158,6361.52416042522
"337",6701,732469.5548,757769.8635,0.0142466499137537,0.0021944261575598,48,5.45833333333333,4,3.90830176611728,"NGA","Land",NA,NA,NA,97.178955453149,TRUE,"0.527",0.198199916,4,25.7975725652144,5.37901934803775,0,0,9.27418554655201,2766,414.6897635191,405.405821068298,86.2354886720688,199447.677691417
"338",6718,732469.5548,4157769.8635,0,0,1,2,2,NA,"DZA","Land",NA,NA,NA,519.944521080928,FALSE,"0.745",0.034487863,5,19.6929507105864,2.24788113002607,0,0,24.6025132275132,2455,643.393650793651,619.003306878307,152.058994708995,62113.437037037
"339",6719,732469.5548,4357769.8635,0.00385832055214724,0.00385832055214724,1,4,4,NA,"DZA","Land",0.401978141785971,0.121453552013212,0.866174864801553,-7.94612695555818,TRUE,"0.745",0.034487863,5,18.41465666617,1.86790341460433,0,0,39.0695634841539,2039,875.708192146701,837.013553916683,285.647598166235,1010.64939206697
"340",6723,732469.5548,5157769.8635,0.00304611505982463,0.00154559505409583,7,5,5,2.51661147842358,"ITA","Land",0.291513888786236,0.146180555017458,0.547402775949902,929.609545566049,TRUE,"0.887",0.084837917,5,9.87374455151405,5.95609356668906,0,0,110.717230230365,4321,2042.82783241277,1932.38070860838,911.220396066281,914.16246800485
"341",6726,732469.5548,5757769.8635,0.0087080446242607,0,4,2.75,2.5,0.957427107756338,"DEU","Land",NA,NA,NA,141.231540027864,TRUE,"0.926",0.042866722,5.98145592308286,8.94869957340136,25.9316090709729,0,0,10.3209133367929,4262,387.040166061235,376.667981318111,103.270887389725,6448.32340425532
"342",6773,932469.5548,357769.8635,0.00306748466257669,0.00306748466257669,1,2,2,NA,"CMR","Sea",1.85094074297834,0.531374073414891,5.10596295098464,-392.473340169187,TRUE,"0.518",0.142439196,4,24.639187001645,6.36182643152302,0,0,21.5703616352201,2452,725.703616352201,704.178459119497,174.576257861635,4369.08176100629
"343",6774,932469.5548,557769.8635,0,0,1,2,2,NA,"CMR","Land",5.6685054734513,3.61794505964269,9.14470320350521,302.325789932216,TRUE,"0.518",0.142439196,4,24.9178163836488,6.20638555526848,0,0,47.8736252334509,2749,1009.03216434945,961.371861382029,306.951442207927,5137.10126582278
"344",6792,932469.5548,4157769.8635,0,0,1,4,4,NA,"TUN","Land",3.30655713421958,1.21671427850212,6.73812860080174,234.222680194462,TRUE,"0.725",0.122944543,5,19.7477159380721,2.20629248061672,0,0,18.2944625407166,2455,565.713029315961,547.516938110749,124.018566775244,34472.0070032573
"345",6796,932469.5548,4957769.8635,0.0165743927377924,0.00306748466257669,4,2.25,2,0.5,"FRA","Sea",0.290647181781448,0.148160752165666,0.574561586521861,-393.878648452076,TRUE,"0.897",0.092355313,5,11.0879544916998,3.81089778248827,0,0,110.550533584432,2975,1769.69679849341,1659.15254237288,821.262397991212,243.840552416824
"346",6797,932469.5548,5157769.8635,0.011245877920687,0.011245877920687,1,3,3,NA,"ITA","Land",0.488423360742792,0.164503649420982,0.934248169843298,137.334280086124,TRUE,"0.887",0.084837917,5,9.60309374225129,5.77457118621424,0,0,48.1395190870806,4321,1488.70302947969,1441.0548838473,538.151066431191,3757.62532264638
"347",6799,932469.5548,5557769.8635,0.0113158678367465,0.0016025641025641,6,2.83333333333333,3,0.752772652709081,"DEU","Land",NA,NA,NA,395.753452835733,TRUE,"0.926",0.042866722,5.31635632284639,8.35500671183173,18.4902405010126,0,0,17.8432844056947,3046,543.096015892286,525.286502593533,165.945701357466,2258.7025714601
"348",6800,932469.5548,5757769.8635,0.0463895626258303,0.0463895626258303,1,3,3,NA,"DEU","Land",NA,NA,NA,217.724212464476,TRUE,"0.926",0.042866722,6.14223476852405,8.65049641582721,26.6378806882838,0,0,18.1769166839809,1162,500.837731144816,482.752129648868,164.235196343237,2356.32100560981
"349",6834,1132469.5548,-2242230.1365,0.054202326091727,0.054202326091727,1,7,7,NA,"NAM","Sea",2.52798611339596,1.28733680687017,5.31938194069597,-419.83893148351,TRUE,"0.640",0.167745771,4.81651878916696,21.8550684730684,4.96870050766529,0,0,34.646275638719,2250,739.250449802087,704.625404821878,215.138179201152,16544.5905001799
"350",6841,1132469.5548,-842230.1365,0.0167127948288338,0.00346020761245675,11,2.09090909090909,2,0.301511344577764,"AGO","Sea",5.66017769097196,1.20424144998498,22.1362393069376,-650.473768759247,FALSE,"0.533",0.17764649,4.00896369038631,24.132780818794,3.84482318594267,0,0,5.68118466898955,3130,434.933797909408,429.242160278746,80.1376306620209,285885.778745645
"351",6870,1132469.5548,4957769.8635,0.00280877477743832,0.00115942028985507,9,3.77777777777778,3,1.98606254796883,"ITA","Land",0.438052355384951,0.184219895584109,0.837701573265785,77.996300161275,TRUE,"0.887",0.084837917,5,11.3913963742217,3.95330242283121,0,0,39.2793603198401,2947,982.126603364984,942.966516741629,331.338664001333,1099.51490921206
"352",6871,1132469.5548,5157769.8635,0.00306748466257669,0.00306748466257669,1,2,2,NA,"ITA","Land",5.56145301028195,3.1822649477384,10.0039572817648,186.633820452914,TRUE,"0.887",0.084837917,5,9.55160894312133,5.69338704498389,0,0,32.7357361351244,4321,1297.30163585583,1264.75103072217,418.688921399122,5185.30163585583
"353",6872,1132469.5548,5357769.8635,0,0,1,2,2,NA,"ITA","Land",NA,NA,NA,1312.16555272184,TRUE,"0.887",0.084837917,5,8.7119583315205,9.58057220169836,0,0,114.753173652695,3960,2302.47341317365,2188.07341317365,1050.91017964072,1058.11161676647
"354",6873,1132469.5548,5557769.8635,0.00651378322433761,0.00329489291598023,11,3.90909090909091,3,1.37510330190466,"DEU","Land",NA,NA,NA,475.36911408701,TRUE,"0.926",0.042866722,5.13588658833908,8.23527403930861,18.0616907514519,0,0,15.8324324324324,3601,624.399675675676,608.596756756757,167.506594594595,2387.928
"355",6874,1132469.5548,5757769.8635,0.0104347826086957,0.0104347826086957,1,2,2,NA,"DEU","Land",NA,NA,NA,164.323219789457,TRUE,"0.926",0.042866722,6.53758565390144,8.41921677966317,27.1332498245479,0,0,9.92948390393459,1654,355.209606540623,345.275932549821,98.0861522738886,7320.3364333163
"356",6875,1132469.5548,5957769.8635,0.000766871165644172,0.000766871165644172,2,2.5,2.5,0.707106781186548,"DEU","Land",13.0751711264216,6.806598995309,21.6295183249966,17.0474295937645,TRUE,"0.926",0.042866722,6.63308126409653,8.14173753373214,33.3146598967374,0,0,4.43198251219102,1654,143.455691945519,139.118547166639,40.8836388094838,4931.7911552043
"357",6877,1132469.5548,6357769.8635,0.0302043653180427,0.0302043653180427,2,2.5,2.5,0.707106781186548,"NOR","Land",11.144905470513,2.9006216284391,20.3240809311738,303.249339604407,TRUE,"0.949",0.192096571,6.77724814907769,4.17573260461395,28.8008724096412,0,NA,NA,NA,NA,NA,NA,NA
"358",6908,1332469.5548,-2242230.1365,0.001085776330076,0.001085776330076,1,3,3,NA,"NAM","Land",NA,NA,NA,1159.69155409517,TRUE,"0.640",0.167745771,4.77070665820627,21.6260074356618,5.15544189151489,0,0,19.6188974012318,2201,536.238395673727,516.699864803966,138.478293525612,15170.2426017726
"359",6909,1332469.5548,-2042230.1365,0,0,1,5,5,NA,"AGO","Land",NA,NA,NA,1064.98626300072,TRUE,"0.533",0.17764649,4.48726510377175,21.5229399887992,5.24128514641329,0,0,16.131811023622,2263,511.712440944882,495.649448818898,127.862992125984,4868.30692913386
"360",6915,1332469.5548,-842230.1365,0.105061349693252,0.105061349693252,2,2,2,0,"AGO","Land",8.67037498950958,3.15850004553795,24.7569998502731,377.740963855422,FALSE,"0.533",0.17764649,4.02220656545271,23.7608043678539,4.24239006358829,0,0,12.1149405479924,3130,492.144063415475,480.087713251766,117.907461657763,67116.3741168361
"361",6916,1332469.5548,-642230.1365,0.016027791409167,0.00153374233128834,15,2.73333333333333,3,0.79880863671798,"COD","Land",NA,NA,NA,381.568283716878,FALSE,"0.435",0.248643257,4.01620082205571,24.2056404640784,4.23724748889413,0,0,16.5617536676902,3130,602.964517229614,586.536506311839,144.669737291027,216830.136813374
"362",6943,1332469.5548,4757769.8635,0.0106329046595626,0.0106329046595626,1,3,3,NA,"ITA","Sea",0.285242615872798,0.135666666434536,0.565485230226557,-1137.43340843047,TRUE,"0.887",0.084837917,5,14.091888814723,3.51697205096229,0,0,58.5878719820326,2755,1621.66086468276,1563.27344188658,554.028074115665,968.048848961258
"363",6944,1332469.5548,4957769.8635,0.00369095329445953,0.00369095329445953,1,5,5,NA,"ITA","Land",1.07966346501444,0.655033654390046,1.72214904241264,444.533820320653,TRUE,"0.887",0.084837917,5,11.7925671071853,4.50593076209937,0,1,78.6349599695006,3462,1753.0177277926,1674.65001906214,653.217499046893,396.817194052612
"364",6945,1332469.5548,5157769.8635,0,0,1,8,8,NA,"HRV","Sea",0.711964777800202,0.397078279529766,1.22213307238838,73.0004733763953,TRUE,"0.827",0.091580056,5,9.93737419451152,6.98507876238218,0,0,34.3854612095296,3595,1056.17837507636,1021.95113011607,333.312156383629,493.94074526573
"365",6946,1332469.5548,5357769.8635,0.0089248848270862,0.0089248848270862,2,3,3,0,"AUT","Land",NA,NA,NA,984.315818016592,TRUE,"0.893",0.040251332,5,8.85923281131793,11.0888804264958,0,0,96.9836635384081,3960,2181.35824354073,2084.84277603986,926.312362414552,976.498320009269
"366",6947,1332469.5548,5557769.8635,0.00895070448445903,0.00145818322669897,12,5.08333333333333,5,1.62135371797393,"CZE","Land",NA,NA,NA,495.137231854246,TRUE,"0.878",0.029343378,5.19869287928244,8.18804984656065,19.1350692022888,0,0,23.7603735540698,3960,784.825108776398,761.219250769394,227.212565000531,6137.03459620079
"367",6948,1332469.5548,5757769.8635,0,0,1,4,4,NA,"DEU","Land",NA,NA,NA,157.193331465396,TRUE,"0.926",0.042866722,7.06272635104493,8.22621393403883,27.7148469924927,0,0,9.01377992355663,1865,360.627338563669,351.60681955341,86.9946690806679,7213.47676523838
"368",6990,1532469.5548,-642230.1365,0.0163586462911366,0.00122699386503067,61,3.14754098360656,3,1.35198700158656,"COD","Land",NA,NA,NA,611.713496330432,TRUE,"0.435",0.248643257,4.07410803734649,24.0996719677358,5.02685887360685,0,0,15.1992532247115,3130,524.779531568228,509.553632043449,146.00339443313,142467.940936864
"369",6991,1532469.5548,-442230.1365,0.00352302629167858,0.00153374233128834,15,2.46666666666667,2,1.30201309334357,"COG","Land",NA,NA,NA,513.17098490048,TRUE,"0.592",0.228303718,4.16945301013046,24.3862319133665,5.71993633597644,0,0,12.5090320381731,3130,575.151499659168,562.634969325153,142.070040899796,243819.4299591
"370",6992,1532469.5548,-242230.1365,0.00495293098129104,0.00307219662058372,13,2,2,0,"COG","Land",NA,NA,NA,412.932609814688,TRUE,"0.592",0.228303718,NA,24.6113839724974,6.61014014587221,0,0,8.11251261352169,3130,349.648839556004,341.530272452069,80.2993609149008,106019.200975446
"371",7016,1532469.5548,4557769.8635,0.00306748466257669,0.00306748466257669,1,3,3,NA,"ITA","Sea",0.212116278811943,0.110486046675333,0.384997673159422,-643.67698069915,TRUE,"0.887",0.084837917,4.98846018370481,14.6975799347954,2.13392113461806,0,2,120.60699241786,2564,1211.59688289806,1091.31550126369,571.528643639427,146.492839090143
"372",7017,1532469.5548,4757769.8635,0.00281136458395378,0.00281136458395378,1,5,5,NA,"ITA","Land",0.440301020458645,0.260056122225158,0.721627550617773,232.898390375033,TRUE,"0.887",0.084837917,5.0000446263407,12.7036734101252,3.18126695353215,0,0,57.8478184377199,2796,1100.5981703026,1042.92733990148,437.340253342716,428.345883180859
"373",7018,1532469.5548,4957769.8635,0.000511247443762781,0.000511247443762781,2,2.5,2.5,0.707106781186548,"HRV","Sea",0.42542076547832,0.225051001759283,0.685961750822858,-58.379191008382,TRUE,"0.827",0.091580056,5,11.6413211203836,6.38194487166644,0,0,44.7020202020202,2858,953.861111111111,909.340909090909,329.975589225589,563.753367003367
"374",7019,1532469.5548,5157769.8635,0.00164094813816303,0.000669358761069398,10,3.7,3.5,1.94650684275419,"HRV","Land",0.349255554543601,0.255999999410576,0.450788890984323,423.64421071998,TRUE,"0.827",0.091580056,5,10.2174360923429,8.38397798165281,0,0,36.6976297245356,3115,1260.47085201794,1223.96588725176,374.358263933376,2257.63340807175
"375",7020,1532469.5548,5357769.8635,0,0,1,2,2,NA,"AUT","Land",NA,NA,NA,470.590048858017,TRUE,"0.893",0.040251332,5,8.87885972454126,13.6905771165822,0,0,40.7186910704382,3960,1189.62562396007,1149.26012201886,405.034719911259,2962.62151968941
"376",7021,1532469.5548,5557769.8635,0.00628823228722865,0.00231303118281381,20,5.75,5,3.16019652953154,"CZE","Land",NA,NA,NA,413.634834775767,TRUE,"0.878",0.029343378,5.2406015037594,8.29309697902134,20.6790332767667,0,0,19.0162513542795,3960,601.954712892741,583.050054171181,176.303791982665,5163.47280606717
"377",7022,1532469.5548,5757769.8635,0,0,1,2,2,NA,"POL","Land",NA,NA,NA,174.181773121852,TRUE,"0.855",0.069168079,7.37469474859799,8.06867570646115,28.5496259831484,0,0,10.8914327152181,1865,392.473945923547,381.589143271522,99.1776649746193,5263.45498808661
"378",7024,1532469.5548,6157769.8635,0,0,1,2,2,NA,"SWE","Land",12.5674027110936,6.11072355386747,20.819525647082,77.0334924292297,TRUE,"0.913",0.078469369,7.37906676050519,6.54795670553699,39.6728958051915,0,0,6.09711067069991,943,231.209450297278,225.043809325128,67.9646396161469,1226.06706999061
"379",7025,1532469.5548,6357769.8635,0,0,1,2,2,NA,"SWE","Land",25.9171108669705,9.39077758789062,39.8956663343642,151.287929101259,TRUE,"0.913",0.078469369,7.60731647910834,3.88623090197316,30.229548955902,0,0,4.19172297297297,943,397.861486486487,393.684966216216,74.9070945945946,4631.58783783784
"380",7064,1732469.5548,-642230.1365,0.0101937064508861,0.0101937064508861,1,8,8,NA,"COD","Land",NA,NA,NA,552.954803340346,FALSE,"0.435",0.248643257,NA,24.0415626964675,5.6093135269356,0,0,16.8737606232295,945,485.114376770538,468.292669971671,163.237075070822,4254.39783994334
"381",7066,1732469.5548,-242230.1365,0.121423231209497,0.121423231209497,2,2.5,2.5,0.707106781186548,"COD","Land",NA,NA,NA,322.448389301888,FALSE,"0.435",0.248643257,NA,24.7926810711253,7.31429069942589,0,0,1.85624519107463,3130,95.5806617081303,93.4088227750705,25.1350346242626,9496.95678379072
"382",7070,1732469.5548,557769.8635,0.00450568698736935,0.00204813108038914,9,2.11111111111111,2,0.333333333333333,"CAF","Land",NA,NA,NA,498.696712777034,FALSE,"0.352",0.047774018,NA,24.656002193087,5.96130834751032,0,0,9.52552344696314,1045,298.083751514103,288.729711022668,84.0411835957778,19067.6497663956
"383",7092,1732469.5548,4957769.8635,0.00156455171228209,0.00115030674846626,8,3.5,3,1.19522860933439,"HRV","Sea",0.262469444134169,0.161522222310305,0.393683333363798,27.0175821395817,TRUE,"0.827",0.091580056,5.00008287276751,11.3258458637336,7.74709548624644,0,0,68.8101604278075,3352,1770.35981665393,1701.83155080214,620.357906799083,1142.6191749427
"384",7093,1732469.5548,5157769.8635,0.00154320987654321,0.00154320987654321,2,2,2,0,"BIH","Land",NA,NA,NA,475.423564982363,TRUE,"0.750",0.066054932,5,10.0607294751946,9.26825990187125,0,0,36.4059918629022,3960,1088.14018000247,1051.99026014055,349.254222660584,9029.57341881396
"385",7095,1732469.5548,5557769.8635,0.00672744887280365,0.00161042944785276,18,5.88888888888889,5,2.80522388513852,"SVK","Land",NA,NA,NA,364.844339028588,TRUE,"0.845",0.039100902,7,8.28869604293951,22.7463539131183,0,0,30.090594968146,3960,788.227513227513,758.224273836519,264.019436345967,1786.91912320484
"386",7099,1732469.5548,6357769.8635,0.0245398773006135,0.0245398773006135,2,2,2,0,"SWE","Sea",13.9538014225115,7.05207336929915,20.4388676465944,-9.08420849172089,TRUE,"0.913",0.078469369,7.69631309797122,4.15323981201052,39.795850736807,0,NA,NA,NA,NA,NA,NA,NA
"387",7138,1932469.5548,-642230.1365,0.0190819919175207,0.00353982300884956,14,2,2,0,"COD","Land",NA,NA,NA,543.487261214169,TRUE,"0.435",0.248643257,NA,24.0963241670025,6.04808607881185,0,0,13.4171180931744,857,407.019682195739,393.563741422896,138.235825207656,16938.765258216
"388",7140,1932469.5548,-242230.1365,0.00153374233128834,0.00153374233128834,2,2,2,0,"COD","Land",NA,NA,NA,361.858070580193,TRUE,"0.435",0.248643257,NA,24.8926933694372,7.69002405041931,0,0,3.33385937226021,317,94.1513238646326,90.7936173943538,31.8698930387515,1364.78607750307
"389",7142,1932469.5548,157769.8635,0.00307219662058372,0.00307219662058372,1,2,2,NA,"COD","Land",NA,NA,NA,359.583519262234,FALSE,"0.435",0.248643257,NA,24.919449622273,7.39531819493163,0,0,3.30614657210402,3130,226.052009456265,222.712934819318,37.5916919959473,75332.8562985478
"390",7164,1932469.5548,4557769.8635,0.00729875441531883,0.00102249488752556,5,6,5,3.53553390593274,"GRC","Sea",0.334284154688074,0.153757741841028,0.591007286326481,-1502.42661020652,TRUE,"0.866",0.080343958,4.91517437629205,13.558617976912,1.68371185980204,0,0,80.3860946745562,3057,1834.73668639053,1754.2573964497,696.692307692308,482.634615384615
"391",7165,1932469.5548,4757769.8635,0.00456140815961407,0.00132193981887233,12,5.41666666666667,6,2.46644143115812,"ALB","Land",0.488711342292348,0.348845360397371,0.67227319412932,413.182828876482,TRUE,"0.764",0.02607621,4.99784242232824,12.1948499380109,4.12345281610773,0,0,73.574960268409,3319,1894.45806109836,1821.58908705633,698.27564894932,825.209429630938
"392",7166,1932469.5548,4957769.8635,0.0132534964260163,0.00153374233128834,3,3,2,1.73205080756888,"SRB","Land",0.674411763163174,0.320705880137051,1.26591175969909,884.27657085033,TRUE,"0.776",0.021276829,4.99903631464202,11.1669599752106,8.1001905529882,0,0,81.4281931660572,3569,1728.50485436893,1647.24057495902,666.975034674064,1501.03719581389
"393",7170,1932469.5548,5757769.8635,0.00153374233128834,0.00153374233128834,1,2,2,NA,"POL","Land",NA,NA,NA,169.689775714152,TRUE,"0.855",0.069168079,7.36054747363933,7.69260240782551,35.1389717075359,0,0,4.9719240297275,2341,194.74514863749,189.742052023121,44.2689925681255,8935.82803468208
"394",7204,2132469.5548,-2242230.1365,0.0332661093990997,0.0332661093990997,1,6,6,NA,"AGO","Land",NA,NA,NA,1022.41203196625,TRUE,"0.533",0.17764649,NA,22.1137931971781,9.86495567657794,0,0,0.531806299016557,1405,57.7472924187726,57.2347815262044,7.83928793725881,8176.15722644093
"395",7211,2132469.5548,-842230.1365,0,0,2,2,2,0,"COD","Land",NA,NA,NA,735.439294018178,TRUE,"0.435",0.248643257,NA,23.4932915176052,5.90790252215671,0,0,10.809968847352,511,201.282939343962,190.484332050577,78.6422943008979,5084.86164559282
"396",7214,2132469.5548,-242230.1365,0.00319389906437018,0.00319389906437018,2,2.5,2.5,0.707106781186548,"COD","Land",NA,NA,NA,434.280739981201,TRUE,"0.435",0.248643257,NA,24.7757235369282,7.37969300839626,0,0,6.87199858757062,317,150.04343220339,143.174611581921,58.1165254237288,1667.28742937853
