cell,ISO3,Cell,cloMeanVal,cloMinVal,cloMaxVal,bathyVal,AP,HDI_2015,fshD
4233,ARG,Land,NA,NA,NA,186.87336580364,FALSE,0.827,0.031054587
4234,ARG,Land,NA,NA,NA,72.7976602060416,FALSE,0.827,0.031054587
4235,ARG,Land,NA,NA,NA,62.1538777331548,TRUE,0.827,0.031054587
4236,ARG,Land,NA,NA,NA,53.564311792625,TRUE,0.827,0.031054587
4246,BOL,Land,NA,NA,NA,283.082875090104,TRUE,0.674,0.011396919
4251,BRA,Land,NA,NA,NA,81.5013316423589,TRUE,0.754,0.051812975
4253,BRA,Land,NA,NA,NA,38.0835469537725,TRUE,0.754,0.051812975
4254,BRA,Land,NA,NA,NA,69.5303554644108,TRUE,0.754,0.051812975
4257,BRA,Land,NA,NA,NA,124.327437409211,TRUE,0.754,0.051812975
4262,TTO,Land,3.51191434405606,1.03159490750275,9.90104858328899,-302.030446392901,TRUE,0.780,0.380984089
4265,GLP,Sea,0.137464052549115,0.0809891068971105,0.28186928049087,-2239.47665533931,TRUE,0.897,NA
4279,CAN,Sea,0.315441599464417,0.146497600340843,0.692979199838638,-4886.79736833513,FALSE,0.920,0.072074993
4280,CAN,Sea,0.529129600048065,0.290142400050163,1.12185280017853,-2697.13210321601,FALSE,0.920,0.072074993
4281,CAN,Sea,1.73385573879617,1.02489672444883,3.45734262544601,-71.210744117153,TRUE,0.920,0.072074993
4282,CAN,Sea,2.5941691526133,1.47004974938645,4.92924709165867,-75.9077917509454,TRUE,0.920,0.072074993
4297,ATA,Sea,0.31063991768186,0.14781172874809,0.537819958916662,-2229.28992894655,FALSE,NP,NA
4303,NA,Sea,0.525109629631042,0.157220740815004,1.35546814900857,-2140.95272133309,FALSE,NA,NA
4304,ARG,Sea,0.936976922383675,0.198026154299195,2.23675384163857,-1468.69453005822,FALSE,0.827,0.031054587
4305,ARG,Sea,1.9608143995285,0.444305599665642,5.89299040498734,-141.533362365123,FALSE,0.827,0.031054587
4306,ARG,Sea,1.581314124804,0.562440520768715,4.24390335331176,-54.2093995817983,TRUE,0.827,0.031054587
4307,ARG,Land,3.02000000079473,2.33566669623057,4.46949994564056,104.123028283346,FALSE,0.827,0.031054587
4308,ARG,Land,22.6015278498332,17.1807501051161,29.1971947881911,25.2221232757115,TRUE,0.827,0.031054587
4309,ARG,Land,20.1566096980397,15.7945365440555,28.0446586608887,23.082962962963,TRUE,0.827,0.031054587
4312,ARG,Land,NA,NA,NA,59.6443888762598,TRUE,0.827,0.031054587
4313,ARG,Land,NA,NA,NA,71.8869160853942,TRUE,0.827,0.031054587
4314,PRY,Land,NA,NA,NA,93.811031565877,TRUE,0.693,0.011838106
4319,BRA,Land,NA,NA,NA,199.696344351766,TRUE,0.754,0.051812975
4320,BRA,Land,NA,NA,NA,496.089898053753,FALSE,0.754,0.051812975
4331,GUY,Land,NA,NA,NA,221.235196103563,TRUE,0.638,0.950380233
4332,GUY,Land,NA,NA,NA,197.893351182508,TRUE,0.638,0.950380233
4333,GUY,Land,10.2683000564575,6.23689997196198,15.6372997283936,97.0327234865387,TRUE,0.638,0.950380233
4338,BRB,Land,0.177530120744045,0.0739497997046235,0.564030119303958,-3130.33974238925,TRUE,0.795,NA
4354,CAN,Sea,0.43606399936676,0.238431999659538,0.887451199817658,-3993.32865319546,FALSE,0.920,0.072074993
4355,CAN,Sea,0.708675386355473,0.411361538034219,1.74436154044591,-342.137691450211,TRUE,0.920,0.072074993
4357,CAN,Sea,1.29756862849475,0.556691624184343,2.60304456014259,-43.8661964932902,TRUE,0.920,0.072074993
4371,ATA,Sea,0.326980686278878,0.149710300554373,0.632651287342857,-1726.15714433416,FALSE,NP,NA
4380,ARG,Sea,2.25266145832009,0.474505208432674,6.50624999942051,-156.47134097574,FALSE,0.827,0.031054587
4381,ARG,Sea,2.96288563938326,1.37571289627801,6.00836739980971,-29.1324468085106,TRUE,0.827,0.031054587
4391,BRA,Land,NA,NA,NA,120.769938401686,TRUE,0.754,0.051812975
4393,BRA,Land,NA,NA,NA,181.536331679074,TRUE,0.754,0.051812975
4394,BRA,Land,NA,NA,NA,351.620492142266,TRUE,0.754,0.051812975
4398,BRA,Land,NA,NA,NA,303.647156196944,TRUE,0.754,0.051812975
4400,BRA,Land,NA,NA,NA,135.431387608807,TRUE,0.754,0.051812975
4402,BRA,Land,NA,NA,NA,57.1983313315031,TRUE,0.754,0.051812975
4432,CAN,Land,1.59920761649171,0.539892732375221,3.34564359656255,137.348274568642,TRUE,0.920,0.072074993
4433,CAN,Sea,2.36321849415177,1.25874481063805,4.36512119984893,-191.57092252035,TRUE,0.920,0.072074993
4436,GRL,Sea,0.678572421479556,0.197000991952206,1.59214384877493,-1650.70280513337,FALSE,0.925,0.722180878
4455,ARG,Sea,1.78198782692785,0.57551304311856,5.03992520373801,-604.720584465522,FALSE,0.827,0.031054587
4456,URY,Sea,4.79707992402201,2.57447563021736,8.32349317905731,-22.2721669285839,TRUE,0.795,0.032721166
4460,BRA,Land,NA,NA,NA,265.308213988028,TRUE,0.754,0.051812975
4461,ARG,Land,NA,NA,NA,322.279721757845,TRUE,0.827,0.031054587
4462,PRY,Land,NA,NA,NA,315.771530566711,TRUE,0.693,0.011838106
4463,BRA,Land,NA,NA,NA,375.303232537995,TRUE,0.754,0.051812975
4464,BRA,Land,NA,NA,NA,408.170752662391,TRUE,0.754,0.051812975
4466,BRA,Land,NA,NA,NA,347.613950752505,TRUE,0.754,0.051812975
4476,BRA,Land,NA,NA,NA,94.8589250619499,TRUE,0.754,0.051812975
4479,SUR,Land,NA,NA,NA,261.414060497308,TRUE,0.725,1
4480,SUR,Land,NA,NA,NA,125.379889930091,TRUE,0.725,1
4503,CAN,Sea,0.551318461069694,0.292207692059187,1.56140923188283,-1403.83941851054,FALSE,0.920,0.072074993
4505,CAN,Land,1.33576235715081,0.423694118015906,3.54199764868792,-28.2302870016652,TRUE,0.920,0.072074993
4506,CAN,Sea,0.733445595274317,0.274984455894235,1.77499741037893,-217.293479566105,TRUE,0.920,0.072074993
4507,CAN,Sea,0.627996250577271,0.257891249582171,1.48223249979317,-653.931176419072,FALSE,0.920,0.072074993
4510,GRL,Sea,0.985851428451992,0.243393333029179,2.8168295229049,-1490.28046802595,FALSE,0.925,0.722180878
4511,GRL,Sea,0.932964824202472,0.31322194255227,2.22661055407332,-158.420950468541,FALSE,0.925,0.722180878
4530,URY,Sea,1.13491478212502,0.384820868930091,2.98216521247574,-1069.48238170072,FALSE,0.795,0.032721166
4532,BRA,Land,7.67042551311195,4.62090071930108,12.3377942497849,94.4884081781672,TRUE,0.754,0.051812975
4533,BRA,Land,NA,NA,NA,223.412025984121,TRUE,0.754,0.051812975
4534,BRA,Land,NA,NA,NA,565.013033265136,TRUE,0.754,0.051812975
4535,BRA,Land,NA,NA,NA,743.594185353856,TRUE,0.754,0.051812975
4536,BRA,Land,NA,NA,NA,609.628407349204,TRUE,0.754,0.051812975
4537,BRA,Land,NA,NA,NA,377.812130876447,TRUE,0.754,0.051812975
4539,BRA,Land,NA,NA,NA,512.972634255616,FALSE,0.754,0.051812975
4540,BRA,Land,NA,NA,NA,740.370836882885,TRUE,0.754,0.051812975
4541,BRA,Land,NA,NA,NA,499.416002471424,TRUE,0.754,0.051812975
4542,BRA,Land,NA,NA,NA,375.856883946041,TRUE,0.754,0.051812975
4543,BRA,Land,NA,NA,NA,343.286139376158,FALSE,0.754,0.051812975
4544,BRA,Land,NA,NA,NA,302.028280661915,FALSE,0.754,0.051812975
4551,BRA,Land,NA,NA,NA,143.164466376143,TRUE,0.754,0.051812975
4553,BRA,Land,NA,NA,NA,165.655857472443,TRUE,0.754,0.051812975
4554,GUF,Land,8.42452173129372,5.22822825027549,15.1263912760693,82.7837912496547,TRUE,0.897,NA
4576,CAN,Sea,0.482118399906158,0.221919999551773,1.09614560003281,-3423.26279922841,FALSE,0.920,0.072074993
4577,CAN,Sea,0.59390615431162,0.269592307714316,1.64431384224158,-289.089315436652,FALSE,0.920,0.072074993
4578,CAN,Sea,0.624638576706573,0.285377633339775,1.44077795821225,-87.1426289097998,TRUE,0.920,0.072074993
4579,CAN,Sea,0.673121211504695,0.273692640660043,1.58007792390958,-256.830793557505,TRUE,0.920,0.072074993
4584,GRL,Sea,1.10506474330606,0.35054880376178,2.8056553834938,-1096.25524212233,TRUE,0.925,0.722180878
4607,BRA,Land,7.94890375404178,4.90184101237912,13.3976610784251,179.201654544445,TRUE,0.754,0.051812975
4608,BRA,Land,NA,NA,NA,874.498067742669,TRUE,0.754,0.051812975
4609,BRA,Land,NA,NA,NA,884.169866067139,TRUE,0.754,0.051812975
4610,BRA,Land,NA,NA,NA,817.35180334866,TRUE,0.754,0.051812975
4611,BRA,Land,NA,NA,NA,506.786813922356,TRUE,0.754,0.051812975
4612,BRA,Land,NA,NA,NA,411.845151751284,TRUE,0.754,0.051812975
4613,BRA,Land,NA,NA,NA,454.422231640128,TRUE,0.754,0.051812975
4614,BRA,Land,NA,NA,NA,616.409983367815,TRUE,0.754,0.051812975
4615,BRA,Land,NA,NA,NA,579.607022963649,TRUE,0.754,0.051812975
4625,BRA,Land,9.51823592989632,9.51823592989632,9.51823592989632,10.6819618901136,TRUE,0.754,0.051812975
4650,CAN,Sea,0.553771200609207,0.259510399508476,1.17932960186005,-1884.93805141827,FALSE,0.920,0.072074993
4652,CAN,Sea,0.553495714110988,0.233789999548878,1.61928999849728,-105.036071292469,FALSE,0.920,0.072074993
4653,CAN,Sea,0.632752857846873,0.218919999791043,1.60186857061727,-508.691770566587,FALSE,0.920,0.072074993
4654,CAN,Sea,0.733063226361429,0.210521290148458,1.85824516450205,-1516.49885922427,FALSE,0.920,0.072074993
4660,GRL,Land,1.58752033065974,1.05726829340787,2.25374796816973,1346.82302043488,TRUE,0.925,0.722180878
4683,BRA,Sea,1.41641124606838,0.885473373968749,2.2997455699204,127.261672325976,TRUE,0.754,0.051812975
4684,BRA,Land,2.9568400033315,2.02445334355036,4.43564002434413,479.006915225183,TRUE,0.754,0.051812975
4685,BRA,Land,NA,NA,NA,620.093848829855,TRUE,0.754,0.051812975
4686,BRA,Land,NA,NA,NA,577.03851709196,TRUE,0.754,0.051812975
4687,BRA,Land,NA,NA,NA,716.043301183336,TRUE,0.754,0.051812975
4688,BRA,Land,NA,NA,NA,744.044578853047,TRUE,0.754,0.051812975
4689,BRA,Land,NA,NA,NA,914.646422663358,TRUE,0.754,0.051812975
4690,BRA,Land,NA,NA,NA,711.348387096774,TRUE,0.754,0.051812975
4693,BRA,Land,NA,NA,NA,299.458938523898,TRUE,0.754,0.051812975
4695,BRA,Land,NA,NA,NA,208.082915959253,TRUE,0.754,0.051812975
4726,CAN,Sea,0.516375713646412,0.239987142660788,1.24941857320922,-189.620614551448,FALSE,0.920,0.072074993
4731,GRL,Sea,0.844184964468485,0.267751790280843,2.52804295622648,-1756.35660686562,TRUE,0.925,0.722180878
4741,ATA,Sea,0.420136410242472,0.134095384788055,0.954707695108194,-1703.33203583565,FALSE,NP,NA
4742,ATA,Sea,0.523789714029857,0.223677714203085,0.979286855765751,-3129.82841789694,FALSE,NP,NA
4758,BRA,Sea,0.802072095143241,0.496816279513891,1.34159534670586,43.0864908911007,TRUE,0.754,0.051812975
4759,BRA,Land,1.86583334207535,1.03883334000905,2.65916665395101,864.344712182062,TRUE,0.754,0.051812975
4760,BRA,Land,NA,NA,NA,887.674159323863,TRUE,0.754,0.051812975
4761,BRA,Land,NA,NA,NA,892.817218623237,TRUE,0.754,0.051812975
4762,BRA,Land,NA,NA,NA,731.446391627115,TRUE,0.754,0.051812975
4763,BRA,Land,NA,NA,NA,699.948203068685,TRUE,0.754,0.051812975
4764,BRA,Land,NA,NA,NA,739.372855524663,TRUE,0.754,0.051812975
4765,BRA,Land,NA,NA,NA,664.611794327569,TRUE,0.754,0.051812975
4767,BRA,Land,NA,NA,NA,474.203010996867,TRUE,0.754,0.051812975
4772,BRA,Land,6.28400000711767,4.26807318518801,10.6680244352759,48.6501324446723,TRUE,0.754,0.051812975
4800,NA,Sea,0.690808571662222,0.259034285822085,1.82480142457145,-814.786855451001,FALSE,NA,NA
4815,ATA,Sea,0.441687179666299,0.12309948725196,1.05331281967652,-1807.01416949851,FALSE,NP,NA
4833,BRA,Land,2.28370530600997,1.35649758836497,3.63771981619982,458.482400188991,TRUE,0.754,0.051812975
4834,BRA,Land,NA,NA,NA,950.015944374513,TRUE,0.754,0.051812975
4835,BRA,Land,NA,NA,NA,808.244172670582,TRUE,0.754,0.051812975
4836,BRA,Land,NA,NA,NA,798.845401809257,TRUE,0.754,0.051812975
4837,BRA,Land,NA,NA,NA,664.566862321079,TRUE,0.754,0.051812975
4838,BRA,Land,NA,NA,NA,590.828338997014,TRUE,0.754,0.051812975
4839,BRA,Land,NA,NA,NA,619.959631271199,TRUE,0.754,0.051812975
4843,BRA,Land,NA,NA,NA,285.990255759882,FALSE,0.754,0.051812975
4844,BRA,Land,NA,NA,NA,133.033488451159,FALSE,0.754,0.051812975
4845,BRA,Land,9.6633636301214,8.86772719296542,10.6327272761952,43.3554003247031,TRUE,0.754,0.051812975
4892,SGS,Sea,0.504904516166256,0.142686451620633,1.03627225729727,-2317.62696091811,TRUE,NP,0.063119295
4907,BRA,Sea,1.96956179420767,1.19445787853656,2.89163484470396,72.8155169698401,TRUE,0.754,0.051812975
4908,BRA,Land,21.5666669209798,7.23999993006388,36.4206663767497,453.639693100761,TRUE,0.754,0.051812975
4909,BRA,Land,NA,NA,NA,535.29406066477,TRUE,0.754,0.051812975
4911,BRA,Land,NA,NA,NA,735.580805272372,TRUE,0.754,0.051812975
4913,BRA,Land,NA,NA,NA,815.180910169174,TRUE,0.754,0.051812975
4953,GRL,Sea,0.5619999998109,0.197434734347054,1.27160840758444,-1128.74864162532,FALSE,0.925,0.722180878
4982,BRA,Sea,0.652190027532838,0.375140141899257,0.932954868093805,-861.510170919596,TRUE,0.754,0.051812975
4983,BRA,Land,1.19034951639552,0.601660191506437,1.76076698881909,-46.9375506565083,TRUE,0.754,0.051812975
4984,BRA,Land,1.87973254849744,0.974046519069478,2.78906976622204,152.775048875855,TRUE,0.754,0.051812975
4986,BRA,Land,NA,NA,NA,421.915012406948,TRUE,0.754,0.051812975
4991,BRA,Land,NA,NA,NA,492.865874363328,TRUE,0.754,0.051812975
4993,BRA,Land,1.59902061406792,0.836979380895182,3.12364949270622,135.41360672615,TRUE,0.754,0.051812975
5028,GRL,Sea,0.501245632338867,0.204537512969995,0.901513874806456,-629.539246665633,FALSE,0.925,0.722180878
5040,SGS,Sea,0.837277777974304,0.158722222236392,1.86815116232988,-2539.02022328797,TRUE,NP,0.063119295
5060,BRA,Sea,0.165609756287763,0.0864105694737982,0.304310975959752,-2807.65645144681,TRUE,0.754,0.051812975
5061,BRA,Sea,0.421925207605157,0.249875346420544,0.731626038199647,-1657.38947499844,TRUE,0.754,0.051812975
5063,BRA,Land,NA,NA,NA,341.592064593452,TRUE,0.754,0.051812975
5064,BRA,Land,NA,NA,NA,520.617480448108,TRUE,0.754,0.051812975
5065,BRA,Land,NA,NA,NA,307.465060240964,TRUE,0.754,0.051812975
5066,BRA,Land,1.20769230746306,0.70375384837389,2.2655230811009,85.9995325216209,TRUE,0.754,0.051812975
5113,SGS,Sea,0.490507500432432,0.19563375018537,0.932348749339581,-1831.2446635025,TRUE,NP,0.063119295
5137,BRA,Land,0.370607144332358,0.198687499921237,0.755437503369259,-556.508379066002,TRUE,0.754,0.051812975
5138,BRA,Land,0.57240000218153,0.223050003126264,1.47359999269247,414.571063200169,TRUE,0.754,0.051812975
5139,BRA,Land,0.805956521111986,0.352521738604359,1.88891304511091,297.032741492285,TRUE,0.754,0.051812975
5140,BRA,Sea,0.395152318285198,0.226341059998862,0.760006621504659,-619.968997683857,TRUE,0.754,0.051812975
5172,NA,Sea,0.548566451918694,0.181132903281719,0.961726452073743,-3592.144898531,FALSE,NA,NA
5173,NA,Sea,0.500452500581741,0.160032499870285,0.948219999745488,-2204.34645748101,FALSE,NA,NA
5176,GRL,Sea,0.569598094338462,0.159941904963482,1.28337904737109,-1769.71760117393,FALSE,0.925,0.722180878
5215,BRA,Sea,0.0899873686934772,0.0670526319428494,0.112574736946508,-3749.21635478083,TRUE,0.754,0.051812975
5246,NA,Sea,0.553560000542671,0.192001290186759,0.946580644884417,-3483.13715993542,FALSE,NA,NA
5250,GRL,Sea,0.48469523756277,0.143728571775414,0.872058094058718,-2341.47139519617,FALSE,0.925,0.722180878
5289,BRA,Sea,0.0936168422197041,0.0722715793785296,0.117732631673938,-4251.63791180508,TRUE,0.754,0.051812975
5296,NA,Sea,0.12709052667806,0.0997115791314527,0.181591579129821,-4291.99089008363,FALSE,NA,NA
5320,NA,Sea,0.535415484328424,0.201531612998055,0.918703225581877,-3238.1866359447,FALSE,NA,NA
5325,GRL,Sea,0.521126338673608,0.273710920266025,0.889662741146966,71.4189768145161,FALSE,0.925,0.722180878
5360,NA,Sea,0.0636189475655556,0.0406652633688952,0.0919557899079825,-5389.26732191926,FALSE,NA,NA
5366,BRA,Sea,0.144536842201885,0.108949473829646,0.213722105277212,-3184.89821720745,TRUE,0.754,0.051812975
5389,PRT,Sea,0.211969599890709,0.0967791999816894,0.456582400608063,-1927.66251999869,TRUE,0.843,0.16111015
5390,PRT,Sea,0.227335999655724,0.114403200399876,0.488070400714874,-2323.01350283022,TRUE,0.843,0.16111015
5392,NA,Sea,0.337791428438255,0.150764285953982,0.664939999239785,-3318.81709319028,FALSE,NA,NA
5393,NA,Sea,0.423655714562961,0.146400000069823,0.854089997581073,-3126.06029693688,FALSE,NA,NA
5394,NA,Sea,0.511704516487737,0.215308387183374,0.923638709052916,-3024.94624344554,FALSE,NA,NA
5399,GRL,Sea,0.584934579496691,0.259224298432361,1.04699169184436,-40.0996736947787,FALSE,0.925,0.722180878
5404,ATA,Sea,2.53320559338656,0.774893949236103,4.75745478065935,-2213.89838996705,FALSE,NP,NA
5408,SGS,Sea,0.925641141721181,0.155907428524324,2.86477370882034,-2580.63710617116,TRUE,NP,0.063119295
5431,NA,Sea,0.0422757898898501,0.0321515794333659,0.05660421082848,-5483.17749755499,FALSE,NA,NA
5463,PRT,Sea,0.195103999948502,0.098390400159359,0.382206400108337,-2219.93313089757,TRUE,0.843,0.16111015
5464,PRT,Sea,0.207839999651909,0.108121600162983,0.459526400327682,-2691.86671093824,TRUE,0.843,0.16111015
5471,ISL,Sea,0.550743783680168,0.131080000166957,1.27829189242543,-1659.7495006765,FALSE,0.921,0.496649031
5473,GRL,Sea,0.531062500178814,0.242098076426639,0.898352883813473,-176.04453647925,FALSE,0.925,0.722180878
5498,NA,Sea,0.0471360000297427,0.0378660000190139,0.0570660002753139,-5279.23875210989,FALSE,NA,NA
5536,PRT,Sea,0.199026800504881,0.0902730318619378,0.398768844117272,-2422.7966426375,TRUE,0.843,0.16111015
5545,ISL,Sea,0.502518919190845,0.143806486484167,1.06559891836063,-2117.75652341988,FALSE,0.921,0.496649031
5548,GRL,Land,0.97463636435121,0.718234993121227,1.26782332889825,846.55686242423,TRUE,0.925,0.722180878
5572,NA,Sea,0.0435750004757817,0.0340833337201426,0.0548083338265618,-4999.6966456288,FALSE,NA,NA
5622,GRL,Land,1.05830737086264,0.859694018721663,1.31369680419088,282.0873541815,TRUE,0.925,0.722180878
5696,GRL,Sea,0.586817903562457,0.430945677789642,0.737218056732038,-138.123938879457,TRUE,0.925,0.722180878
5697,GRL,Land,1.94283837095667,1.61073719033587,2.31913403557729,410.445290900141,TRUE,0.925,0.722180878
5809,NA,Land,0.253966665897104,0.131271111849282,0.533502222564485,-3824.20663177763,FALSE,NA,NA
5812,NA,Sea,0.139174737381308,0.0973810527669756,0.200654737259212,-4990.68121693122,FALSE,NA,NA
5829,PRT,Sea,0.118410256660574,0.0667289378933417,0.211289376593553,-3372.83451468248,TRUE,0.843,0.16111015
5844,GRL,Sea,0.529561356346486,0.192635254324493,1.2700223721488,-1047.95931458459,FALSE,0.925,0.722180878
5845,GRL,Sea,0.474265253439068,0.383737848434046,0.55870682526584,-85.638754942172,TRUE,0.925,0.722180878
5857,NA,Sea,0.212228147983551,0.125560000196651,0.449811852375666,-2904.7480219385,FALSE,NA,NA
5900,ESP,Sea,0.237597249755691,0.140587426692774,0.427076619711278,-2145.31363368165,TRUE,0.884,0.150596557
5912,IRL,Sea,0.384409032214072,0.129676129154621,0.68569290388015,-2254.94264099588,FALSE,0.923,0.06707202
5947,NA,Sea,0.066385263635924,0.0424863162793611,0.109753684370141,-3013.96908660282,FALSE,NA,NA
5954,SHN,Sea,0.168882105319124,0.0897494738196072,0.304930525955401,-3247.42727523852,FALSE,0.910,0.063119295
5955,NA,Sea,0.215578947349599,0.111309473702782,0.453553684510683,-3379.60708792617,FALSE,NA,NA
5986,IRL,Sea,0.464783226366966,0.134503226140814,1.09955612805582,-1004.06049446957,FALSE,0.923,0.06707202
5993,GRL,Sea,0.389814746359252,0.272929031947791,0.541827189228776,-388.111916164083,TRUE,0.925,0.722180878
6056,ESP,Sea,0.365564799642563,0.185647999811172,0.901723198604584,-2872.56974354109,FALSE,0.884,0.150596557
6059,IRL,Sea,0.448861427903175,0.174362857416272,1.11866571307182,-1088.78581923513,FALSE,0.923,0.06707202
6110,LBR,Land,NA,NA,NA,408.22516641065,TRUE,0.427,0.162594639
6112,GIN,Land,NA,NA,NA,402.516213477453,TRUE,0.414,0.264437284
6123,MAR,Land,3.57933327886793,1.92488887574938,7.50777774386936,639.973687171793,TRUE,0.647,0.185121577
6124,MAR,Land,3.72814287287848,1.90495715141296,7.27030001027244,709.400858242083,TRUE,0.647,0.185121577
6127,PRT,Sea,0.3580171754797,0.185547709564558,0.740517175152102,-2075.80089644192,TRUE,0.843,0.16111015
6128,PRT,Land,1.24736013820955,0.776569925665439,2.44885314803023,-384.754200971791,TRUE,0.843,0.16111015
6129,PRT,Sea,1.12653760242595,0.656610028242334,2.15847352603684,-547.304943613952,TRUE,0.843,0.16111015
6130,ESP,Sea,1.2574213321209,0.558167999704679,2.6723119931221,-440.623317246634,TRUE,0.884,0.150596557
6133,IRL,Sea,0.564117142260075,0.271392856900181,1.39515285662242,-196.81925087108,FALSE,0.923,0.06707202
6141,GRL,Sea,0.513723218550627,0.308642758668839,0.8009788503318,-928.995344196873,FALSE,0.925,0.722180878
6197,DZA,Land,NA,NA,NA,543.565835434762,TRUE,0.745,0.034487863
6199,MAR,Land,3.49712498486042,1.80399998277426,8.10237497091293,653.45356313145,TRUE,0.647,0.185121577
6200,MAR,Sea,0.387293671467636,0.189483544324772,0.76514430498775,-530.184457126753,TRUE,0.647,0.185121577
6201,ESP,Land,0.835777501165867,0.438552499823272,1.72885249368846,-363.137063274557,TRUE,0.884,0.150596557
6202,ESP,Land,NA,NA,NA,319.022819310716,TRUE,0.884,0.150596557
6203,PRT,Land,NA,NA,NA,573.896447578934,TRUE,0.843,0.16111015
6204,ESP,Land,1.31430302605484,0.625848474376129,2.52927272247546,755.316352022262,TRUE,0.884,0.150596557
6205,ESP,Sea,0.420448718258204,0.169592948749852,1.32317628109684,-3877.79910516591,FALSE,0.884,0.150596557
6207,GBR,Sea,0.642635415751664,0.350906249867486,1.33749404682645,-118.402040216616,TRUE,0.910,0.063119295
6210,GBR,Sea,1.32311612905995,0.706087741351897,2.48573677086061,-48.3808704204573,TRUE,0.910,0.063119295
6273,MAR,Land,NA,NA,NA,1606.36027518144,TRUE,0.647,0.185121577
6274,MAR,Land,0.490054053631989,0.243567567016627,0.938094585328489,520.167705911365,TRUE,0.647,0.185121577
6275,ESP,Land,0.744696850382437,0.383921260263507,1.58206692291057,-82.9348811555233,TRUE,0.884,0.150596557
6276,ESP,Land,NA,NA,NA,509.561257582632,TRUE,0.884,0.150596557
6277,ESP,Land,NA,NA,NA,828.013305253534,TRUE,0.884,0.150596557
6278,ESP,Land,0.999430556264189,0.311388887465,2.55566666854752,749.793204313316,TRUE,0.884,0.150596557
6281,FRA,Sea,1.1151658723419,0.674760767670149,1.93072727194243,-50.8595776835565,TRUE,0.897,0.092355313
6282,GBR,Sea,2.20508333196243,1.48047000139952,3.60198833247026,5.92961880745573,TRUE,0.910,0.063119295
6283,GBR,Sea,3.04021102424682,1.81461732387543,5.83494804862916,5.32397502783724,TRUE,0.910,0.063119295
6284,GBR,Land,4.71602730417414,1.55414676172945,10.5575119197979,234.150994649151,TRUE,0.910,0.063119295
6289,GRL,Sea,0.557710804644672,0.278930574532213,0.999941610070481,-2176.80748653261,FALSE,0.925,0.722180878
6312,NA,Sea,0.0589439998492599,0.0407500002533197,0.0915260002613068,-5039.28618823119,FALSE,NA,NA
6346,DZA,Land,NA,NA,NA,718.678199034671,FALSE,0.745,0.034487863
6347,MAR,Land,NA,NA,NA,1203.63135051416,TRUE,0.647,0.185121577
6348,MAR,Land,0.525449276186418,0.249768114608267,0.983442023180533,517.796607482562,TRUE,0.647,0.185121577
6350,ESP,Land,NA,NA,NA,835.181764715767,TRUE,0.884,0.150596557
6351,ESP,Land,NA,NA,NA,954.152039050511,TRUE,0.884,0.150596557
6352,ESP,Land,0.994721643089019,0.389773195090982,2.35718556286133,641.30961641843,TRUE,0.884,0.150596557
6354,FRA,Sea,2.00229234530801,1.11639717434563,3.38247580790231,-29.307697945065,TRUE,0.897,0.092355313
6355,FRA,Sea,1.41540108845584,0.990061706401908,2.36250090404344,-7.08323188223276,TRUE,0.897,0.092355313
6357,GBR,Land,8.72061828772227,5.09257526743797,15.9901128943248,176.262345331482,TRUE,0.910,0.063119295
6358,GBR,Land,3.22233406030412,1.55378448651654,6.70639873938314,93.7611085742386,TRUE,0.910,0.063119295
6359,GBR,Sea,0.965698808851376,0.354946912594244,1.87900541430563,-354.072503919421,TRUE,0.910,0.063119295
6383,NA,Sea,0.0844436367668889,0.044496364065192,0.157825454527682,-4307.56592834845,FALSE,NA,NA
6421,DZA,Land,NA,NA,NA,1097.29614494431,TRUE,0.745,0.034487863
6422,DZA,Land,0.391153844503256,0.157307693018363,0.739461532005897,841.434811827957,FALSE,0.745,0.034487863
6424,ESP,Land,0.43773839707616,0.221358650029963,0.803590716063222,169.293983668511,TRUE,0.884,0.150596557
6425,ESP,Land,0.576019232662825,0.29300000002751,1.01823076835045,758.0785306845,TRUE,0.884,0.150596557
6426,ESP,Land,2.63554549217224,0.639090909199281,4.86554548957131,616.666417957836,TRUE,0.884,0.150596557
6427,FRA,Land,2.52506153950324,1.66198462308981,3.9464615442814,37.3585030050288,TRUE,0.897,0.092355313
6428,FRA,Land,3.6690754755488,2.72692452286774,5.65692447266489,70.5309777489993,TRUE,0.897,0.092355313
6429,FRA,Land,2.84682352736551,1.40050700432112,6.06040614359185,46.1926351579184,TRUE,0.897,0.092355313
6430,GBR,Land,4.52436841684475,2.86726317018793,9.13548250156536,67.8586834208552,TRUE,0.910,0.063119295
6431,GBR,Land,2.30771264344796,1.41523448174027,4.02499079813902,7.41919153853885,TRUE,0.910,0.063119295
6432,GBR,Sea,0.997541176361196,0.555972941412645,1.93665764668409,-85.6375434966613,FALSE,0.910,0.063119295
6433,GBR,Sea,0.794239695775858,0.298984815978694,1.68411605047979,-134.884013282732,TRUE,0.910,0.063119295
6455,NA,Sea,0.11871478277704,0.052238260883352,0.217448695716651,-4087.62336456939,FALSE,NA,NA
6456,NA,Sea,0.104936363805424,0.0490509088066491,0.190563636395064,-3782.40898138007,FALSE,NA,NA
6498,ESP,Sea,0.218924496372874,0.111780201403687,0.378565436391622,-1329.84654937743,TRUE,0.884,0.150596557
6499,ESP,Sea,0.4312738598135,0.200761411014434,0.826713692597828,-566.566363013028,TRUE,0.884,0.150596557
