x	y	cell	GD_mean	GD_median	nb_species	nb_indv_mean	nb_indv_median	nb_indv_sd	ISO3	Cell	cloMeanVal	cloMinVal	cloMaxVal	bathyVal	AP	HDI_2015	fshD	O2	SST	VEL	basin_area	is_marine
10932469.5548	-6642230.1365	10438	0.001533742331288	0.001533742331288	2	2.5	2.5	0.707106781186548	ATA	Sea	0.36332277007436	0.162326291220988	0.777492957189679	-1437.36973406153	FALSE	NP	NA	7.23726236240016	-0.522375725950984	23.8796174185617	NA	1
10932469.5548	-3242230.1365	10455	0.142871128349525	0.142871128349525	2	2	2	0	AUS	Sea	1.02556132300282	0.753886793335935	1.43677594597047	-94.1355277569609	TRUE	0.939	0.07535603	4.37935628538847	22.1310878691733	29.7182630811419	NA	1
10932469.5548	-3042230.1365	10456	0.003125	0.003125	1	2	2	NA	AUS	Sea	0.578105262466259	0.394455108410987	0.886136219874255	-74.2100382205149	TRUE	0.939	0.07535603	4.11398987002298	23.2633873988093	27.2155064582825	NA	1
10932469.5548	357769.8635	10473	0.015012903463852	0.003067484662577	11	3.45454545454545	4	1.12815214963553	MYS	Land	3.72031998236974	2.23007998188337	6.35750670512517	194.020400751944	TRUE	0.789	0.320087124	4	29.2128218925349	8.63061666488647	NA	1
10932469.5548	557769.8635	10474	0.017318863660183	0.004112068117735	11	3.18181818181818	3	0.873862897505303	MYS	Sea	0.921541771707655	0.456850634420974	1.88246582033513	-72.9339368054228	TRUE	0.789	0.320087124	4	29.0385785541837	8.83820002419608	NA	1
10932469.5548	1157769.8635	10477	0.001544143296498	0.001544143296498	1	3	3	NA	-	Sea	0.137334737087551	0.097806316049475	0.238168421387672	-1664.36943585862	FALSE	NA	NA	4	28.4482575887229	10.0410571098328	NA	1
10932469.5548	1957769.8635	10481	0.004273789485596	0.001282852382034	6	3	2	1.67332005306815	-	Sea	0.124317895048543	0.086298947585257	0.180082105805999	-2281.48658222634	FALSE	NA	NA	4	27.3661443836374	11.9989205273715	NA	1
10932469.5548	2157769.8635	10482	0.008872569850513	0.001533742331288	42	3.61904761904762	3	2.42901546804844	-	Sea	0.127906000688672	0.08829000030458	0.213720000088215	-2106.96032862414	FALSE	NA	NA	4.02514590133825	26.9760249241552	14.667649825414	NA	1
10932469.5548	2357769.8635	10483	0.021410897503542	0.003156750089265	7	2.57142857142857	2	0.786795792469443	-	Sea	0.153108000695705	0.09280000013113	0.306019999951124	-1256.40414926036	FALSE	NA	NA	4.07404908433895	26.5664827728182	16.7412804603577	NA	1
10932469.5548	2557769.8635	10484	0.019795783263845	0.001535869246694	53	3.77358490566038	4	1.95764290601225	CHN	Sea	0.263813999831676	0.135838000267744	0.542957999408245	-119.013052208835	FALSE	0.738	0.159131449	4.09413584593756	26.170987440877	19.8441937446594	NA	1
10932469.5548	2957769.8635	10486	0.002072283569545	0.002072283569545	1	3	3	NA	CHN	Land	NA	NA	NA	240.95983935743	TRUE	0.738	0.159131449	4.22232566720912	25.2542568920479	24.7962034225464	449493.739586	1
10932469.5548	3557769.8635	10489	0	0	1	6	6	NA	CHN	Land	NA	NA	NA	139.417894835155	TRUE	0.738	0.159131449	NA	NA	NA	1913756.20831	1
10932469.5548	3757769.8635	10490	0	0	1	9	9	NA	CHN	Land	NA	NA	NA	77.8035997199808	TRUE	0.738	0.159131449	NA	NA	NA	1913756.20831	1
11132469.5548	-3842230.1365	10526	0.032426206552705	0.002544529262087	9	2.88888888888889	2	1.16666666666667	AUS	Sea	0.315310447162657	0.199334327898808	0.488946268407267	-436.514110989412	TRUE	0.939	0.07535603	4.96316682141159	19.4214170982636	29.2658910751343	NA	1
11132469.5548	-3642230.1365	10527	0.001526717557252	0.001526717557252	1	4	4	NA	AUS	Land	0.454914772544395	0.282306818841872	0.677039771764116	93.1674162086132	TRUE	0.939	0.07535603	4.83194339896056	20.4986191768577	29.4443862438202	NA	1
11132469.5548	-2642230.1365	10532	0	0	2	2	2	0	AUS	Sea	1.57497988499958	1.10008620505018	2.33812931257075	-57.5260644568323	TRUE	0.939	0.07535603	4	26.0180315529443	18.0021566152573	NA	1
11132469.5548	-2442230.1365	10533	0.285679034923112	0.285679034923112	2	2.5	2.5	0.707106781186548	AUS	Sea	0.180411999881268	0.100892000287771	0.330927999734879	-780.723880446409	TRUE	0.939	0.07535603	4	26.6308550951987	17.3848783319647	NA	1
11132469.5548	-1042230.1365	10540	0.01113497631091	0.001847577395776	24	3.125	2	2.30900882179571	IDN	Sea	0.434426433724953	0.201471321451991	0.943054862450483	-470.115620376242	TRUE	0.689	0.451444688	4	28.4256948371662	7.79687213897705	NA	1
11132469.5548	757769.8635	10549	0.0284128843962	0.003474082806416	15	3.4	3	1.12122382116278	MYS	Sea	0.668811858583664	0.371440723903247	1.5547371157205	-307.820403306347	TRUE	0.789	0.320087124	4	28.9782470575832	9.01155153910319	NA	1
11132469.5548	957769.8635	10550	0.006968781229719	0.006968781229719	2	2.5	2.5	0.707106781186548	-	Sea	0.200583158307954	0.118534737072493	0.463370525021302	-1756.97902721999	FALSE	NA	NA	4	28.8110149168856	9.55230262062766	NA	1
11132469.5548	1957769.8635	10555	0.000841750841751	0.000841750841751	1	12	12	NA	-	Sea	0.115671579100584	0.078273684633406	0.18534105253847	-3567.11302646483	FALSE	NA	NA	4	27.7096364634581	11.2883209748702	NA	1
11132469.5548	3557769.8635	10563	0.013813817529639	0.013813817529639	2	19.5	19.5	4.94974746830583	CHN	Land	NA	NA	NA	172.924385915756	TRUE	0.738	0.159131449	5	21.0322704315186	31.8142547607422	1913756.20831	1
11332469.5548	-4042230.1365	10599	0.002405271513552	0.002405271513552	1	37	37	NA	AUS	Land	NA	NA	NA	295.077768853191	TRUE	0.939	0.07535603	5	17.8090016213736	28.8519716262817	22026.5371356	1
11332469.5548	-2442230.1365	10607	0.007090561418799	0.002613421731507	8	2.625	3	0.517549169506766	AUS	Sea	0.34745399980247	0.194063999980688	0.599052000552416	-110.727977235575	TRUE	0.939	0.07535603	4	27.1905560220592	13.0735065672133	NA	1
11332469.5548	-2242230.1365	10608	0.013670090435006	0.013670090435006	1	3	3	NA	AUS	Sea	0.11586800006032	0.069198000602424	0.224859999775887	-1483.88588698227	TRUE	0.939	0.07535603	4	27.4643299495587	10.9056309064229	NA	1
11332469.5548	-1042230.1365	10614	0.001533742331288	0.001533742331288	2	2	2	0	IDN	Sea	0.297310923369659	0.199554622152439	0.503151260504202	-428.010674276051	TRUE	0.689	0.451444688	4	28.5084095379912	7.50524215698242	NA	1
11332469.5548	557769.8635	10622	0.005323150724204	0.004089979550102	15	3.46666666666667	3	1.06009882737862	MYS	Land	3.69994307218528	2.64982115107823	5.26017887684388	180.988738020867	TRUE	0.789	0.320087124	4	29.1045566492246	8.15203126271566	1346.70794106	1
11332469.5548	757769.8635	10623	0.015113167567474	0.001705553899439	10	3.3	3	1.41813649241218	MYS	Land	2.86920944561024	2.1164391847277	4.39525002029699	189.058434797391	TRUE	0.789	0.320087124	4	29.0342075474651	8.38184038798014	4685.76163559	1
11332469.5548	957769.8635	10624	0.017402941543145	0.003902197816476	18	3.72222222222222	4	1.01781516613691	PHL	Sea	0.336377682923759	0.231472103412827	0.526890557691007	-135.464716006885	TRUE	0.682	0.446211008	4	28.9432668792135	9.13271912661466	NA	1
11332469.5548	2957769.8635	10634	0.03090224798614	0.003067484662577	35	3.11428571428571	2	1.71106139353238	CHN	Land	3.10042268508898	1.79817526211444	5.69532645445099	108.765892839651	TRUE	0.738	0.159131449	4.10430100081427	25.2761275132375	23.4866600990295	NA	1
11532469.5548	-1042230.1365	10688	0.003134796238245	0.003134796238245	1	2	2	NA	IDN	Sea	0.319488997892238	0.181268949107174	0.576657699744392	-1757.90490237691	TRUE	0.689	0.451444688	4	28.6154090764119	7.40953128988093	NA	1
11532469.5548	-642230.1365	10690	0.015950999929185	0.015950999929185	1	43	43	NA	IDN	Land	0.550987537033461	0.3107227415682	1.00840498497739	-181.944060419867	TRUE	0.689	0.451444688	4	29.0388174651488	7.0989987633445	NA	1
11532469.5548	557769.8635	10696	0.005807316388208	0.002352745173448	12	3.66666666666667	4	1.07308673997732	PHL	Sea	0.36565151675181	0.230370130470563	0.569212122267975	-2014.73568441714	TRUE	0.682	0.446211008	4	29.1474359043136	7.71869797176785	NA	1
11532469.5548	1357769.8635	10700	0.112730061349693	0.112730061349693	2	2.5	2.5	0.707106781186548	PHL	Sea	0.313624146231079	0.195870160072159	0.636095673898086	-200.934322749536	TRUE	0.682	0.446211008	4	28.836538756855	9.66199432719838	NA	1
11532469.5548	1757769.8635	10702	0.011216130089102	0.003086419753086	129	3.51162790697674	3	1.46370825660892	PHL	Sea	0.256430326670897	0.140215164218403	0.531497949337373	-2850.35552816313	TRUE	0.682	0.446211008	4	28.5171790095492	10.2314095497131	NA	1
11532469.5548	1957769.8635	10703	0.118279569892473	0.118279569892473	1	2	2	NA	PHL	Sea	0.252328652051393	0.181862359782786	0.405702247462246	-2030.69749793218	TRUE	0.682	0.446211008	4	28.1718762350106	10.5595813592275	NA	1
11532469.5548	2157769.8635	10704	0	0	1	2	2	NA	PHL	Sea	0.144758695833709	0.09611304378056	0.271760869576879	-2354.59442033732	TRUE	0.682	0.446211008	4	27.7703372120271	11.177453438441	NA	1
11532469.5548	2757769.8635	10707	0.032624081538448	0.006719023525383	8	4	3	2.61861468283191	TWN	Sea	0.257458946610752	0.14940000024281	0.456585262166826	-1255.28092722072	TRUE	0.738	0.184915831	4.02194786878568	26.0281389354621	19.2014102141062	NA	1
11532469.5548	3957769.8635	10713	0.001721170395869	0.001721170395869	1	2	2	NA	CHN	Land	10.940249979496	10.5572500824928	11.3853749036789	8.45899030811514	TRUE	0.738	0.159131449	5	16.6438988014577	33.8188083648682	NA	1
11732469.5548	-2442230.1365	10755	0.009936654072192	0.009936654072192	1	38	38	NA	AUS	Land	0.790539683330627	0.398174602952268	1.51816666078946	66.2779156828318	TRUE	0.939	0.07535603	4	27.8365273690959	10.171718120575	NA	1
11732469.5548	-2242230.1365	10756	0.010454706661288	0.010454706661288	1	35	35	NA	AUS	Sea	0.496018134250542	0.277082901776146	0.845919690408546	-29.882580828364	TRUE	0.939	0.07535603	4	28.1306626410636	9.71861553192139	NA	1
11732469.5548	-1842230.1365	10758	0.002026018340798	0.001919385796545	3	3.33333333333333	4	1.15470053837925	AUS	Sea	0.161861999839544	0.107158000275493	0.265187999606132	-827.43140768201	TRUE	0.939	0.07535603	4	28.4462363052185	7.9659912109375	NA	1
11732469.5548	-1042230.1365	10762	0	0	1	2	2	NA	IDN	Land	0.24032754312378	0.138521091813781	0.460451613362906	-1806.47254280279	TRUE	0.689	0.451444688	4	28.7202705123079	7.22048449516296	NA	1
11732469.5548	1357769.8635	10774	0.033101510555805	0.006218361001672	15	4	3	4.29285120037621	PHL	Sea	0.314444999471307	0.174717499818653	0.624190000221133	-486.808953089846	TRUE	0.682	0.446211008	4	28.8524479655696	9.54801759719849	NA	1
11732469.5548	1757769.8635	10776	0.014895574722072	0.002915507022382	24	5.04166666666667	3	4.95614828239647	PHL	Sea	1.46651571609502	0.599553454315887	2.84729876059969	-19.2413176020143	TRUE	0.682	0.446211008	4	28.5659649894714	10.1908369064331	NA	1
11732469.5548	1957769.8635	10777	0.006578010056554	0.006578010056554	2	5	5	0	PHL	Land	0.385527993410826	0.285263999179006	0.594959989517927	-671.632107918855	TRUE	0.682	0.446211008	4	28.2645850026457	10.5194712638855	NA	1
11732469.5548	2357769.8635	10779	0.020969825722899	0.004695019654425	3	5.66666666666667	5	1.15470053837925	PHL	Sea	0.235251243944414	0.133338308693906	0.415136814395438	-982.271820952151	TRUE	0.682	0.446211008	4	27.4402414807589	11.6680315971375	NA	1
11732469.5548	2757769.8635	10781	0.027364720882175	0.001751313485114	3	2	2	0	TWN	Sea	0.127895323099166	0.09038530086024	0.205759465296178	-2501.96209468416	TRUE	0.738	0.184915831	4.0089214148699	26.1075065521146	17.5333464940389	NA	1
11732469.5548	2957769.8635	10782	0.082592493965744	0.082592493965744	1	4	4	NA	TWN	Sea	0.214764706145933	0.147096885941845	0.33220069316638	-774.841296894897	TRUE	0.738	0.184915831	4.10140461635873	25.3797249904372	21.87190990448	1703.79924248	1
11732469.5548	3157769.8635	10783	0.008008888639586	0.002025963491023	13	4.46153846153846	3	3.8862017578304	TWN	Sea	0.740844299624625	0.394826754617194	1.35455263043313	-130.983086190918	TRUE	0.738	0.184915831	4.23403538363077	24.4401241748044	25.6012312889099	NA	1
11732469.5548	3557769.8635	10785	0	0	1	3	3	NA	CHN	Land	5.97182153531598	3.75622558914852	11.0459292689558	117.695881199215	FALSE	0.738	0.159131449	4.70490721319108	21.1504196735662	32.6155636310577	NA	1
11932469.5548	-2642230.1365	10828	0	0	1	2	2	NA	AUS	Land	NA	NA	NA	287.459889308478	TRUE	0.939	0.07535603	4	27.7161057712962	9.92951583862305	NA	1
11932469.5548	-1042230.1365	10836	0	0	1	2	2	NA	IDN	Sea	0.319572082134624	0.14874599533032	0.592448513076835	-2173.5717818643	TRUE	0.689	0.451444688	4	28.7337509545537	7.25312776565552	NA	1
11932469.5548	1357769.8635	10848	0.002083018100342	0.002083018100342	2	4	4	1.4142135623731	PHL	Sea	0.81394375343807	0.504912499897182	1.40476562259719	-14.416997834269	TRUE	0.682	0.446211008	4.00020433361428	28.7671777008798	9.26678414344788	NA	1
11932469.5548	1557769.8635	10849	0.01848998459168	0.01848998459168	1	2	2	NA	PHL	Sea	0.561180203415567	0.353152285419821	0.969675126357883	-191.138627047048	TRUE	0.682	0.446211008	4	28.5958339016523	9.59854626655579	NA	1
11932469.5548	1757769.8635	10850	0.055628249044451	0.055628249044451	1	7	7	NA	PHL	Sea	0.300427860232876	0.193601990415163	0.593694029551982	-351.710739330378	TRUE	0.682	0.446211008	4	28.4369994230691	10.2496328353882	NA	1
11932469.5548	2957769.8635	10856	0.017847769028871	0.017847769028871	1	3	3	NA	JPN	Sea	0.11717261920964	0.080236111242797	0.183650793744222	-2715.94579292781	TRUE	0.903	0.258566851	4.09943179168315	25.4545795476561	21.1769157409668	NA	1
11932469.5548	4957769.8635	10866	0	0	1	2	2	NA	CHN	Land	NA	NA	NA	154.676042753692	TRUE	0.738	0.159131449	5.51036943471552	12.1909253621412	10.6972223917643	191509.695984	1
12132469.5548	-242230.1365	10914	0.004115226337449	0.004115226337449	1	3	3	NA	IDN	Land	0.238795207022062	0.1408169935569	0.437501088563913	-2373.10132017431	TRUE	0.689	0.451444688	4.00143000557159	28.9875157994019	6.32132167816162	NA	1
12132469.5548	957769.8635	10920	0.007005253940455	0.007005253940455	2	3.5	3.5	2.12132034355964	PHL	Land	0.244596774599725	0.136806451685486	0.428508066422036	110.170544612312	TRUE	0.682	0.446211008	4.00018710979082	28.9694627018712	7.79986782073975	NA	1
12132469.5548	1757769.8635	10924	0.062050859101112	0.062050859101112	2	5	5	0	PHL	Sea	0.053036000207067	0.041030000284314	0.07042800039798	-5261.19770272801	FALSE	0.682	0.446211008	4	28.3610569656062	10.1264317512512	NA	1
12132469.5548	3957769.8635	10935	0.00568743818002	0.00568743818002	1	4	4	NA	KOR	Sea	1.12686355074989	0.586256074069816	1.87579439243424	-67.8916383020873	TRUE	0.901	0.260343084	4.95425816852429	18.9231268295495	31.9960209773137	NA	1
12132469.5548	5957769.8635	10945	0.003091190108192	0.003091190108192	1	2	2	NA	RUS	Land	NA	NA	NA	563.520261732287	TRUE	0.804	0.103526146	NA	NA	NA	2011733.25401	1
12332469.5548	-4042230.1365	10969	0.000610687022901	0.000610687022901	1	5	5	NA	AUS	Sea	0.204304348308107	0.13310260836197	0.322330434270527	-1406.50537634409	FALSE	0.939	0.07535603	5	16.7632018554582	29.5058919733221	NA	1
12332469.5548	3357769.8635	11006	0.00422935691155	0.004349137240489	6	3.66666666666667	2.5	3.14112506383727	JPN	Sea	0.146811068584105	0.08131297735341	0.249553434948885	-883.684299036845	TRUE	0.903	0.258566851	4.20594137216487	24.207778115825	30.1154305140177	NA	1
12332469.5548	4157769.8635	11010	0.007654986621093	0.007654986621093	1	49	49	NA	KOR	Sea	2.28445405114341	1.29979729636295	4.43418919460194	51.3041702037352	TRUE	0.901	0.260343084	5.07584317884808	18.0152064806948	32.1469465402456	NA	1
12532469.5548	-242230.1365	11062	0.020347648261759	0.004601226993865	5	2.6	2	0.894427190999916	IDN	Land	0.451576753274391	0.25101096516377	0.836973683026276	-584.900751943946	TRUE	0.689	0.451444688	4.00146490639562	28.9105842782973	6.02665209770203	803.487057685	1
12532469.5548	-42230.1365	11063	0.037457068360057	0.006901840490798	20	3.25	2	2.2213082915966	IDN	Sea	0.357263636351986	0.226147726872428	0.556193181161176	-587.700226437665	TRUE	0.689	0.451444688	4.00142602981997	29.1234483785158	5.90000003576279	NA	1
12532469.5548	3757769.8635	11082	0.099376832844575	0.099376832844575	1	11	11	NA	JPN	Sea	0.456495106803461	0.196097847300266	0.930500979117918	-388.660255701706	TRUE	0.903	0.258566851	4.403722010469	22.4726358142333	34.4723218282064	NA	1
12532469.5548	3957769.8635	11083	0.004817846158172	0.003067484662577	8	3.875	2	4.91172067609712	JPN	Sea	1.6210536176174	0.832670241274719	3.42162198379596	-14.0254110612855	TRUE	0.903	0.258566851	4.61715626310034	21.0771200976734	34.8462657928467	NA	1
12532469.5548	4957769.8635	11088	0.002260108432948	0.000587889476778	3	6.66666666666667	6	3.05505046330389	CHN	Land	1.36548800110817	0.538007998943329	3.22184001064301	247.964092590836	TRUE	0.738	0.159131449	5.91336264821117	11.7029845674823	17.7307538986206	33191.3621333	1
12532469.5548	6557769.8635	11096	0.003803486529319	0.003803486529319	1	5	5	NA	RUS	Land	NA	NA	NA	431.035295026259	TRUE	0.804	0.103526146	NA	NA	NA	2462946.72404	1
12732469.5548	-442230.1365	11135	0.046283310808376	0.046283310808376	1	12	12	NA	IDN	Sea	0.493152543144711	0.274164649263277	0.910404355380206	-753.201849953003	TRUE	0.689	0.451444688	4	28.7407647476125	6.37087017297745	NA	1
12732469.5548	-42230.1365	11137	0.000999880074354	0.000999880074354	1	3	3	NA	IDN	Land	0.237060317018675	0.17875873056196	0.332530158474332	-1392.85309322396	TRUE	0.689	0.451444688	4.0014577152778	29.3165476887344	5.73333342870076	NA	1
12732469.5548	357769.8635	11139	0.039723926380368	0.004601226993865	7	2.57142857142857	2	1.13389341902768	PLW	Sea	0.140044210992361	0.112391579057041	0.224993683852647	-3636.25687857814	TRUE	0.788	NA	4.00099865606368	29.2414204658878	6.12857137407575	NA	1
12732469.5548	557769.8635	11140	0.075153374233129	0.075153374233129	1	2	2	NA	PLW	Sea	0.126707369010699	0.095423158195458	0.185983157785315	-3842.13939355305	FALSE	0.788	NA	4	29.1273779508617	6.29999992582533	NA	1
12732469.5548	757769.8635	11141	0.023958651927906	0	3	2.66666666666667	2	1.15470053837925	PLW	Sea	0.087031579080381	0.064191578924656	0.120995789562401	-4530.27587599074	TRUE	0.788	NA	4	29.0091002124352	6.5199999332428	NA	1
12732469.5548	3957769.8635	11157	0.049620887794821	0.049620887794821	2	3	3	0	JPN	Sea	0.729875000528036	0.424766024813438	1.41735897805446	-141.353467682389	TRUE	0.903	0.258566851	4.49192433603141	21.5587887712658	34.8061447143555	NA	1
12732469.5548	4957769.8635	11162	0.004833440680253	0.002904356366376	17	4.82352941176471	4	2.18618658048802	RUS	Sea	1.56248276206269	0.510774713001032	3.89641608712317	-1021.51745564937	TRUE	0.804	0.103526146	5.88034763280411	11.519927301383	14.2036506652832	NA	1
12932469.5548	-442230.1365	11209	0.008923076923077	0.008923076923077	1	5	5	NA	IDN	Land	1.41425624163821	0.913149999082088	2.36945625515655	155.465554221002	TRUE	0.689	0.451444688	4	28.8518027616254	6.09229079882304	1509.30707479	1
12932469.5548	-242230.1365	11210	0.075755163208917	0.075755163208917	2	2	2	0	IDN	Land	1.61390000487919	1.28854815270062	2.15219629285512	143.169483527797	TRUE	0.689	0.451444688	4	29.2985542332442	5.90671813488007	627.741185975	1
12932469.5548	-42230.1365	11211	0.004549261633363	0.004484304932735	3	2	2	0	IDN	Land	0.182503797132758	0.1411291141676	0.241683544426025	-2045.90011582018	TRUE	0.689	0.451444688	4	29.5097740096482	5.42500007152557	NA	1
12932469.5548	957769.8635	11216	0.041820764113311	0.010273836394189	20	4.85	3	7.92248631893323	PLW	Sea	0.096454737045263	0.075757894931655	0.127766316203695	-3693.44278033794	TRUE	0.788	NA	4	28.9975921028771	6.95035238265991	NA	1
12932469.5548	1157769.8635	11217	0.002288941180865	0.002288941180865	2	2	2	0	PLW	Sea	0.061355789444949	0.04798526336488	0.081029473982359	-4203.15084022969	FALSE	0.788	NA	4	28.9258985498392	7.51257949405246	NA	1
12932469.5548	3957769.8635	11231	0.002347417840376	0.002347417840376	2	2.5	2.5	0.707106781186548	JPN	Sea	0.269775792956352	0.146434523860022	0.49887896831783	-1647.40450961956	TRUE	0.903	0.258566851	4.40809505572516	21.7361393925195	35.0399078956017	NA	1
12932469.5548	4757769.8635	11235	8.49294139903153E-05	8.49294139903153E-05	2	15	15	5.65685424949238	RUS	Sea	0.425409599781036	0.191377600073814	1.18563839950562	-2623.00786782061	FALSE	0.804	0.103526146	5.55477729959509	13.3145391872639	23.9739502800835	NA	1
12932469.5548	4957769.8635	11236	0	0	1	2	2	NA	RUS	Sea	0.65446308628558	0.235592840701942	2.53457494670113	-1523.79578359157	TRUE	0.804	0.103526146	5.8100721626406	11.5890919848141	18.0970897674561	NA	1
12932469.5548	5157769.8635	11237	0.001450759515276	0	6	2.33333333333333	2	0.516397779494322	RUS	Land	NA	NA	NA	372.423847050166	TRUE	0.804	0.103526146	6.15834622510926	9.66825859857724	0	2011733.25401	1
13132469.5548	-2042230.1365	11275	0.012743764125532	0.012743764125532	1	39	39	NA	AUS	Land	3.00287035880265	2.17301852007707	5.23751848494565	88.881062712388	TRUE	0.939	0.07535603	4.00246814398052	27.8604091998145	6.09999990463257	19492.4977891	1
13132469.5548	-1642230.1365	11277	0.007294824552162	0.007294824552162	1	58	58	NA	AUS	Land	1.36195535904595	0.975812500342727	1.99572320681598	31.2487462804586	TRUE	0.939	0.07535603	4.00115569887604	28.014730505584	7.06211447715759	NA	1
13132469.5548	-442230.1365	11283	0	0	2	2	2	0	IDN	Land	0.688782050632514	0.45223076794392	1.09565384991658	897.577779201914	TRUE	0.689	0.451444688	4	29.0385904378824	5.72537441253662	4314.9021647	1
13132469.5548	1957769.8635	11295	0.00116206120646	0.00116206120646	1	5	5	NA	NA	Sea	0.04798736795783	0.039602105264601	0.058593684285879	-5016.10200803213	FALSE	NA	NA	4	28.131159327027	9.84801759719849	NA	1
13132469.5548	4157769.8635	11306	0.026432058373994	0.01580587001093	4	16.25	10	18.1544301296773	JPN	Land	3.8273926686242	1.68166492754564	8.09243977257094	48.9611604311984	TRUE	0.903	0.258566851	4.60563156725271	20.1990037399133	35.3934304373605	8319.03181481	1
13332469.5548	-4242230.1365	11338	0	0	1	2	2	NA	AUS	Sea	0.748990000374615	0.474334998950362	1.18934249445796	30.8764099877772	TRUE	0.939	0.07535603	4.98302273405757	15.7296068770028	28.2972976139614	NA	1
13332469.5548	4157769.8635	11380	0.002174483065907	0.001751313485114	9	2.22222222222222	2	0.440958551844098	JPN	Sea	0.829740330906204	0.391875692185282	1.601397797383	-500.922884520539	TRUE	0.903	0.258566851	4.57254186742966	20.5442880108901	36.0038771996131	NA	1
13332469.5548	4357769.8635	11381	0.003149606299213	0.003149606299213	1	2	2	NA	JPN	Land	0.917422684504814	0.416381440672678	2.04415463848212	669.237947498147	TRUE	0.903	0.258566851	4.9235794897443	18.076577697038	35.7432047526042	10586.2901943	1
13332469.5548	5357769.8635	11386	0.001527798655946	0.000749040139616	3	3.66666666666667	4	1.52752523165195	RUS	Land	0.826974897329777	0.352460251692449	2.31605857959851	297.362369184768	TRUE	0.804	0.103526146	6.21603339507531	7.83827310504897	25.5607604980469	NA	1
13532469.5548	-6642230.1365	11400	0.003623973724793	0.001955356300142	32	4.4375	3	3.33057681723209	ATA	Sea	0.25906297676834	0.134913168093972	0.398365457990129	-2261.88804420415	FALSE	NP	NA	7.25196410256147	-0.41864437718901	25.5094433739072	NA	1
13532469.5548	-6442230.1365	11401	0.061345870840739	0.061345870840739	2	4.5	4.5	0.707106781186548	ATA	Sea	0.175916666690356	0.122213675401723	0.271242521209722	-4182.37551230563	FALSE	NP	NA	7.11213034656177	0.309924903376113	25.5632357597351	NA	1
13532469.5548	-4042230.1365	11413	0.001533742331288	0.001533742331288	1	2	2	NA	AUS	Land	NA	NA	NA	112.993145917001	TRUE	0.939	0.07535603	4.94515413509666	16.4180707156486	29.4047622680664	NA	1
13532469.5548	-1642230.1365	11425	0.002802872905821	0.000763358778626	3	2.66666666666667	2	1.15470053837925	AUS	Sea	0.375991227399362	0.181655701968754	0.735594300063033	-60.6900347504006	FALSE	0.939	0.07535603	4.0009607902843	27.7685070744847	6.77338469028473	NA	1
13532469.5548	4157769.8635	11454	0.002000491716419	0.001533742331288	19	2.15789473684211	2	0.374634324632678	JPN	Sea	1.26992578193313	0.575091795864864	2.62590626266319	-1612.47671387304	TRUE	0.903	0.258566851	4.68881434882637	20.6552286121698	35.6006446251502	NA	1
13532469.5548	4357769.8635	11455	0.003447407858381	0.003827331054184	4	2	2	0	JPN	Land	2.2895923496052	1.0341082782882	4.96443309449846	203.552079562887	TRUE	0.903	0.258566851	4.90821955096296	18.3845882134964	35.6260935465495	3152.85520303	1
13532469.5548	4557769.8635	11456	0.101478494623656	0.101478494623656	1	3	3	NA	JPN	Land	1.65468085298301	0.77622694870893	3.27036169065651	227.76429567643	TRUE	0.903	0.258566851	5.32354115999742	15.3945389236094	36.6456623077393	6902.72376173	1
13532469.5548	5357769.8635	11460	0	0	1	2	2	NA	RUS	Sea	0.600493957448942	0.250924471326825	2.15961178795088	-775.360126637938	TRUE	0.804	0.103526146	6.32505389618543	7.00442837903844	33.3622059822083	NA	1
13532469.5548	5757769.8635	11462	0.030891570739666	0.030891570739666	1	14	14	NA	RUS	Land	8.79359032379256	6.33718057245844	12.5392986221446	170.705639835088	TRUE	0.804	0.103526146	6.4159354591813	3.65232463658166	39.8384761810303	2011733.25401	1
13532469.5548	5957769.8635	11463	0.040644171779141	0.040644171779141	1	4	4	NA	RUS	Sea	2.96452035323708	1.54119114126779	6.38860177339706	-24.369340289507	TRUE	0.804	0.103526146	6.2209028044906	3.09658481492319	40.6904792785645	NA	1
13732469.5548	-6642230.1365	11474	0.003596311225083	0.002047349378638	17	4.64705882352941	3	4.54066592680232	ATA	Sea	0.35189000015909	0.144951818487184	0.626665454574607	-2435.39265375854	FALSE	NP	NA	7.26316422626242	-0.441410760914668	25.6923456192017	NA	1
13732469.5548	-1642230.1365	11499	0.028570355067862	0.003998368805344	3	13.6666666666667	5	15.8850034099251	AUS	Land	1.54555555566763	1.03547008450215	2.65028203450716	68.4896373056995	TRUE	0.939	0.07535603	4	27.502197297679	7.6531625660983	15534.2367112	1
13732469.5548	-1442230.1365	11500	0.011989246490643	0.011989246490643	1	4	4	NA	AUS	Sea	0.798144544472033	0.509274337759412	1.49316814163793	4.05343269717953	TRUE	0.939	0.07535603	4	27.5849335101458	7.51679892973466	NA	1
13732469.5548	-1242230.1365	11501	0.003921359039882	0.003921359039882	2	2	2	0	AUS	Sea	1.28250462817097	0.883840277239128	1.90123148724713	-8.83898412430333	TRUE	0.939	0.07535603	4	27.6150297399211	7.64083180427551	NA	1
13732469.5548	3357769.8635	11524	0	0	1	4	4	NA	JPN	Sea	0.099622857329391	0.057575238254808	0.167870476316838	-3396.5347232839	TRUE	0.903	0.258566851	4.21503691057597	24.4166390985217	31.9715014298757	NA	1
